Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wochentag,FerienSH,Monat,value_prev_year
2016-08-30,Konditorei,92.2266717357749,FALSE,2,20.25,12,Tuesday,TRUE,8,146.710288158171
2016-08-30,Kuchen,273.453181024855,FALSE,2,20.25,12,Tuesday,TRUE,8,356.45634430368
2016-08-31,Brot,133.333037402885,FALSE,0,23.125,6,Wednesday,TRUE,8,69.2444084339642
2016-08-31,Brötchen,365.214393739474,FALSE,0,23.125,6,Wednesday,TRUE,8,649.688467416964
2016-08-31,Croissant,163.49670308802,FALSE,0,23.125,6,Wednesday,TRUE,8,251.902666988145
2016-08-31,Konditorei,71.5042420592551,FALSE,0,23.125,6,Wednesday,TRUE,8,92.8611984536371
2016-08-31,Kuchen,269.080065666109,FALSE,0,23.125,6,Wednesday,TRUE,8,406.293445886681
2016-09-01,Brot,134.059380486205,FALSE,5,20.25,13,Thursday,TRUE,9,133.255520595342
2016-09-01,Brötchen,414.957000694047,FALSE,5,20.25,13,Thursday,TRUE,9,452.009690636085
2016-09-01,Croissant,184.329861039082,FALSE,5,20.25,13,Thursday,TRUE,9,190.508482582971
2016-09-01,Konditorei,98.0009346613173,FALSE,5,20.25,13,Thursday,TRUE,9,85.4315239150499
2016-09-01,Kuchen,280.656910658055,FALSE,5,20.25,13,Thursday,TRUE,9,287.381087820119
2016-09-02,Brot,85.2045971552449,FALSE,4,19.125,8,Friday,TRUE,9,117.118263733
2016-09-02,Brötchen,387.212025911342,FALSE,4,19.125,8,Friday,TRUE,9,470.207032832021
2016-09-02,Croissant,161.932437682552,FALSE,4,19.125,8,Friday,TRUE,9,229.973515522141
2016-09-02,Konditorei,102.536382009367,FALSE,4,19.125,8,Friday,TRUE,9,90.6762881433179
2016-09-02,Kuchen,307.486044616984,FALSE,4,19.125,8,Friday,TRUE,9,324.423739102114
2016-09-03,Brot,167.820279051247,FALSE,5,19.25,12,Saturday,TRUE,9,91.6168944111224
2016-09-03,Brötchen,448.508773592816,FALSE,5,19.25,12,Saturday,TRUE,9,455.605966636962
2016-09-03,Croissant,269.483931194562,FALSE,5,19.25,12,Saturday,TRUE,9,201.986667710507
2016-09-03,Konditorei,95.5664580471743,FALSE,5,19.25,12,Saturday,TRUE,9,65.9553982231736
2016-09-03,Kuchen,315.397578767879,FALSE,5,19.25,12,Saturday,TRUE,9,318.973552484698
2016-09-04,Brot,63.5013684156845,FALSE,6,19.25,8,Sunday,FALSE,9,141.911779920259
2016-09-04,Brötchen,504.632657854187,FALSE,6,19.25,8,Sunday,FALSE,9,413.885988542687
2016-09-04,Croissant,221.580285871103,FALSE,6,19.25,8,Sunday,FALSE,9,189.080053057953
2016-09-04,Konditorei,121.00365176454,FALSE,6,19.25,8,Sunday,FALSE,9,97.976688249357
2016-09-04,Kuchen,248.446151856183,FALSE,6,19.25,8,Sunday,FALSE,9,302.491389703597
2016-09-05,Brot,162.984490197691,FALSE,0,19.125,12,Monday,FALSE,9,139.289247760728
2016-09-05,Brötchen,359.122720726491,FALSE,0,19.125,12,Monday,FALSE,9,476.398072412663
2016-09-05,Croissant,126.457096377826,FALSE,0,19.125,12,Monday,FALSE,9,220.364674945731
2016-09-05,Konditorei,86.1298167903769,FALSE,0,19.125,12,Monday,FALSE,9,83.0386302486542
2016-09-05,Kuchen,227.369946945208,FALSE,0,19.125,12,Monday,FALSE,9,328.768757736105
2016-09-06,Brot,95.8411144296674,FALSE,2,21.75,6,Tuesday,FALSE,9,126.140648787117
2016-09-06,Brötchen,377.634634092805,FALSE,2,21.75,6,Tuesday,FALSE,9,564.048419158283
2016-09-06,Croissant,122.486688739232,FALSE,2,21.75,6,Tuesday,FALSE,9,260.194902571308
2016-09-06,Konditorei,88.8408823873541,FALSE,2,21.75,6,Tuesday,FALSE,9,148.112100685466
2016-09-06,Kuchen,257.278299655972,FALSE,2,21.75,6,Tuesday,FALSE,9,293.459745116119
2016-09-07,Brot,109.455420848433,FALSE,0,23.625,6,Wednesday,FALSE,9,106.277493756171
2016-09-07,Brötchen,335.203709564339,FALSE,0,23.625,6,Wednesday,FALSE,9,539.736641041383
2016-09-07,Croissant,125.901174672784,FALSE,0,23.625,6,Wednesday,FALSE,9,241.279546935983
2016-09-07,Konditorei,75.8390999246391,FALSE,0,23.625,6,Wednesday,FALSE,9,103.705219329698
2016-09-07,Kuchen,214.606653386836,FALSE,0,23.625,6,Wednesday,FALSE,9,317.857054367892
2016-09-08,Brot,125.091909371069,FALSE,0,25.625,7,Thursday,FALSE,9,161.450718481947
2016-09-08,Brötchen,414.047201809759,FALSE,0,25.625,7,Thursday,FALSE,9,393.617421433248
2016-09-08,Croissant,123.558512923317,FALSE,0,25.625,7,Thursday,FALSE,9,189.281147313922
2016-09-08,Konditorei,73.4969485194111,FALSE,0,25.625,7,Thursday,FALSE,9,95.8771197248926
2016-09-08,Kuchen,256.59523471466,FALSE,0,25.625,7,Thursday,FALSE,9,196.31055630725
2016-09-09,Brot,148.877333962067,FALSE,2,21.375,10,Friday,FALSE,9,119.890051286369
2016-09-09,Brötchen,388.211917631675,FALSE,2,21.375,10,Friday,FALSE,9,341.592585917743
2016-09-09,Croissant,152.138133385527,FALSE,2,21.375,10,Friday,FALSE,9,156.502080674637
2016-09-09,Konditorei,90.352809156542,FALSE,2,21.375,10,Friday,FALSE,9,74.963807309499
2016-09-09,Kuchen,320.307189780233,FALSE,2,21.375,10,Friday,FALSE,9,296.009442328884
2016-09-10,Brot,140.376787154846,FALSE,0,23.875,6,Saturday,FALSE,9,83.7391536190601
2016-09-10,Brötchen,507.689903698188,FALSE,0,23.875,6,Saturday,FALSE,9,343.529213049574
2016-09-10,Croissant,280.009462399262,FALSE,0,23.875,6,Saturday,FALSE,9,178.040049194498
2016-09-10,Konditorei,82.4639150738783,FALSE,0,23.875,6,Saturday,FALSE,9,76.475641716123
2016-09-10,Kuchen,261.823943368235,FALSE,0,23.875,6,Saturday,FALSE,9,287.10102163343
2016-09-11,Brot,85.7357676571596,FALSE,6,20.875,10,Sunday,FALSE,9,114.383066784309
2016-09-11,Brötchen,545.176831557782,FALSE,6,20.875,10,Sunday,FALSE,9,364.2487486097
2016-09-11,Croissant,209.960575918,FALSE,6,20.875,10,Sunday,FALSE,9,182.593119062727
2016-09-11,Konditorei,97.8618931914927,FALSE,6,20.875,10,Sunday,FALSE,9,72.7913057997985
2016-09-11,Kuchen,277.142389168356,FALSE,6,20.875,10,Sunday,FALSE,9,256.826920421219
2016-09-12,Brot,129.296154663315,FALSE,0,25.375,8,Monday,FALSE,9,143.916404225232
2016-09-12,Brötchen,360.218015490865,FALSE,0,25.375,8,Monday,FALSE,9,348.1661813862
2016-09-12,Croissant,155.471605350608,FALSE,0,25.375,8,Monday,FALSE,9,171.837229866917
2016-09-12,Konditorei,102.601670931527,FALSE,0,25.375,8,Monday,FALSE,9,79.9073688605913
2016-09-12,Kuchen,253.837291756647,FALSE,0,25.375,8,Monday,FALSE,9,331.585851212094
2016-09-13,Brot,110.165491085845,FALSE,0,27.875,8,Tuesday,FALSE,9,156.958185021103
2016-09-13,Brötchen,357.809460758136,FALSE,0,27.875,8,Tuesday,FALSE,9,489.485517572011
2016-09-13,Croissant,176.251944609301,FALSE,0,27.875,8,Tuesday,FALSE,9,222.910401079499
2016-09-13,Konditorei,87.237524139977,FALSE,0,27.875,8,Tuesday,FALSE,9,118.125563771295
2016-09-13,Kuchen,224.064010585292,FALSE,0,27.875,8,Tuesday,FALSE,9,422.506310537134
2016-09-14,Brot,101.506886848651,FALSE,0,25.25,9,Wednesday,FALSE,9,82.710116719476
2016-09-14,Brötchen,362.729463906085,FALSE,0,25.25,9,Wednesday,FALSE,9,502.44714208799
2016-09-14,Croissant,151.863811050942,FALSE,0,25.25,9,Wednesday,FALSE,9,165.931422433638
2016-09-14,Konditorei,77.1166001131505,FALSE,0,25.25,9,Wednesday,FALSE,9,89.4170214258032
2016-09-14,Kuchen,256.29712162676,FALSE,0,25.25,9,Wednesday,FALSE,9,306.134556055382
2016-09-15,Brot,139.038489572332,FALSE,0,23.75,13,Thursday,FALSE,9,153.007856994447
2016-09-15,Brötchen,349.380070632085,FALSE,0,23.75,13,Thursday,FALSE,9,394.644880949285
2016-09-15,Croissant,135.288518813294,FALSE,0,23.75,13,Thursday,FALSE,9,162.201655398535
2016-09-15,Konditorei,66.4875550410147,FALSE,0,23.75,13,Thursday,FALSE,9,119.813597280375
2016-09-15,Kuchen,219.830534671562,FALSE,0,23.75,13,Thursday,FALSE,9,259.606631742264
2016-09-16,Brot,82.9657291003825,FALSE,4,22.75,8,Friday,FALSE,9,101.974900564771
2016-09-16,Brötchen,351.893580474176,FALSE,4,22.75,8,Friday,FALSE,9,351.131949782145
2016-09-16,Croissant,161.752881879896,FALSE,4,22.75,8,Friday,FALSE,9,137.00335083586901
2016-09-16,Konditorei,76.0503916109054,FALSE,4,22.75,8,Friday,FALSE,9,50.5765643241307
2016-09-16,Kuchen,296.199040575708,FALSE,4,22.75,8,Friday,FALSE,9,290.365271054862
2016-09-17,Brot,120.786599548847,FALSE,5,18.875,14,Saturday,FALSE,9,85.9654454506722
2016-09-17,Brötchen,407.185483742369,FALSE,5,18.875,14,Saturday,FALSE,9,376.926779721908
2016-09-17,Croissant,215.046440523193,FALSE,5,18.875,14,Saturday,FALSE,9,145.443243273014
2016-09-17,Konditorei,85.8607134017524,FALSE,5,18.875,14,Saturday,FALSE,9,78.4756488501111
2016-09-17,Kuchen,314.548531974333,FALSE,5,18.875,14,Saturday,FALSE,9,283.205964937396
2016-09-18,Brot,93.160862383955,FALSE,7,16.75,15,Sunday,FALSE,9,117.413494347263
2016-09-18,Brötchen,480.542581284257,FALSE,7,16.75,15,Sunday,FALSE,9,389.614304848778
2016-09-18,Croissant,197.307853070949,FALSE,7,16.75,15,Sunday,FALSE,9,160.140587535139
2016-09-18,Konditorei,116.914398691126,FALSE,7,16.75,15,Sunday,FALSE,9,86.6224721527251
2016-09-18,Kuchen,355.723154107446,FALSE,7,16.75,15,Sunday,FALSE,9,268.218856479745
2016-09-19,Brot,114.697410367889,FALSE,7,17,9,Monday,FALSE,9,104.972387940673
2016-09-19,Brötchen,348.610476356749,FALSE,7,17,9,Monday,FALSE,9,370.834526663937
2016-09-19,Croissant,122.536393643501,FALSE,7,17,9,Monday,FALSE,9,117.688324874624
2016-09-19,Konditorei,71.303734470392,FALSE,7,17,9,Monday,FALSE,9,72.0601440458685
2016-09-19,Kuchen,236.03384301998,FALSE,7,17,9,Monday,FALSE,9,313.184481077626
2016-09-20,Brot,147.044940899915,FALSE,5,17.5,8,Tuesday,FALSE,9,133.717384428962
2016-09-20,Brötchen,328.479395676693,FALSE,5,17.5,8,Tuesday,FALSE,9,535.735851383828
2016-09-20,Croissant,131.214401149036,FALSE,5,17.5,8,Tuesday,FALSE,9,256.24856314601
2016-09-20,Konditorei,108.289673677416,FALSE,5,17.5,8,Tuesday,FALSE,9,97.4301098856599
2016-09-20,Kuchen,298.704245346708,FALSE,5,17.5,8,Tuesday,FALSE,9,291.384483107582
2016-09-21,Brot,113.835673304499,FALSE,3,18.375,10,Wednesday,FALSE,9,103.751245279575
2016-09-21,Brötchen,320.751362736203,FALSE,3,18.375,10,Wednesday,FALSE,9,500.251121182591
2016-09-21,Croissant,118.573978194193,FALSE,3,18.375,10,Wednesday,FALSE,9,180.682163454072
2016-09-21,Konditorei,65.5328953727373,FALSE,3,18.375,10,Wednesday,FALSE,9,86.5338103694984
2016-09-21,Kuchen,247.327301625247,FALSE,3,18.375,10,Wednesday,FALSE,9,317.027305488424
2016-09-22,Brot,124.063350220345,FALSE,4,18.5,6,Thursday,FALSE,9,133.510832118078
2016-09-22,Brötchen,333.491710900249,FALSE,4,18.5,6,Thursday,FALSE,9,344.444831213055
2016-09-22,Croissant,121.812793900583,FALSE,4,18.5,6,Thursday,FALSE,9,114.521175435237
2016-09-22,Konditorei,64.8747804188171,FALSE,4,18.5,6,Thursday,FALSE,9,61.8558338270558
2016-09-22,Kuchen,246.238476364069,FALSE,4,18.5,6,Thursday,FALSE,9,268.547450934084
2016-09-23,Brot,123.203567184748,FALSE,4,18.625,12,Friday,FALSE,9,139.402208193743
2016-09-23,Brötchen,334.835340053426,FALSE,4,18.625,12,Friday,FALSE,9,393.952752737191
2016-09-23,Croissant,114.784833689674,FALSE,4,18.625,12,Friday,FALSE,9,104.019391254186
2016-09-23,Konditorei,83.6829450528489,FALSE,4,18.625,12,Friday,FALSE,9,55.8300832911426
2016-09-23,Kuchen,305.71368923846,FALSE,4,18.625,12,Friday,FALSE,9,273.980818786363
2016-09-24,Brot,124.760380048605,FALSE,0,18.625,6,Saturday,FALSE,9,133.689772019809
2016-09-24,Brötchen,382.884661267337,FALSE,0,18.625,6,Saturday,FALSE,9,319.876606857062
2016-09-24,Croissant,147.403447349753,FALSE,0,18.625,6,Saturday,FALSE,9,139.313497563127
2016-09-24,Konditorei,77.091225998223,FALSE,0,18.625,6,Saturday,FALSE,9,65.3438046012977
2016-09-24,Kuchen,236.684978855263,FALSE,0,18.625,6,Saturday,FALSE,9,289.262509645385
2016-09-25,Brot,50.7009834904937,FALSE,0,21.375,8,Sunday,FALSE,9,110.514257948888
2016-09-25,Brötchen,467.862772221578,FALSE,0,21.375,8,Sunday,FALSE,9,339.29368224101
2016-09-25,Croissant,171.298099810589,FALSE,0,21.375,8,Sunday,FALSE,9,126.856599332132
2016-09-25,Konditorei,191.100179090963,FALSE,0,21.375,8,Sunday,FALSE,9,77.5963267214814
2016-09-25,Kuchen,324.339798106822,FALSE,0,21.375,8,Sunday,FALSE,9,244.38437926166
2016-09-26,Brot,100.687007359059,FALSE,4,18.25,6,Monday,FALSE,9,142.732270753669
2016-09-26,Brötchen,288.924972627933,FALSE,4,18.25,6,Monday,FALSE,9,352.790180923934
2016-09-26,Croissant,100.656797037996,FALSE,4,18.25,6,Monday,FALSE,9,130.194081365583
2016-09-26,Konditorei,70.1183016667403,FALSE,4,18.25,6,Monday,FALSE,9,97.385176383401
2016-09-26,Kuchen,200.729575512528,FALSE,4,18.25,6,Monday,FALSE,9,320.346264402261
2016-09-27,Brot,124.380118113529,FALSE,0,19.875,6,Tuesday,FALSE,9,130.810510295333
2016-09-27,Brötchen,308.430274429297,FALSE,0,19.875,6,Tuesday,FALSE,9,489.258808159457
2016-09-27,Croissant,106.824179540477,FALSE,0,19.875,6,Tuesday,FALSE,9,166.13465629308
2016-09-27,Konditorei,70.5754586717771,FALSE,0,19.875,6,Tuesday,FALSE,9,82.1522115839159
2016-09-27,Kuchen,219.691025714482,FALSE,0,19.875,6,Tuesday,FALSE,9,428.872661572212
2016-09-28,Brot,120.131624904303,FALSE,6,19.125,19,Wednesday,FALSE,9,78.983124398745
2016-09-28,Brötchen,276.95747509989,FALSE,6,19.125,19,Wednesday,FALSE,9,513.530323638994
2016-09-28,Croissant,108.052540485998,FALSE,6,19.125,19,Wednesday,FALSE,9,163.752648797866
2016-09-28,Konditorei,104.204658150352,FALSE,6,19.125,19,Wednesday,FALSE,9,112.727634796859
2016-09-28,Kuchen,281.33173727172,FALSE,6,19.125,19,Wednesday,FALSE,9,312.290301376533
2016-09-29,Brot,106.899462001863,FALSE,7,17.375,13,Thursday,FALSE,9,121.131518972434
2016-09-29,Brötchen,304.639393081772,FALSE,7,17.375,13,Thursday,FALSE,9,341.999724265438
2016-09-29,Croissant,113.054146061102,FALSE,7,17.375,13,Thursday,FALSE,9,115.796286729832
2016-09-29,Konditorei,87.0039728646358,FALSE,7,17.375,13,Thursday,FALSE,9,75.4421722874781
2016-09-29,Kuchen,209.323640196751,FALSE,7,17.375,13,Thursday,FALSE,9,253.439662740014
2016-09-30,Brot,126.366800158974,FALSE,6,14,11,Friday,FALSE,9,95.7635024410138
2016-09-30,Brötchen,292.054154725351,FALSE,6,14,11,Friday,FALSE,9,341.945995080269
2016-09-30,Croissant,129.269260103097,FALSE,6,14,11,Friday,FALSE,9,125.429354816316
2016-09-30,Konditorei,75.2887876903606,FALSE,6,14,11,Friday,FALSE,9,87.542547022515
2016-09-30,Kuchen,193.213490974817,FALSE,6,14,11,Friday,FALSE,9,203.366891249052
2016-10-01,Brot,173.938069367793,FALSE,3,15.875,6,Saturday,FALSE,10,113.985638571579
2016-10-01,Brötchen,422.462880305042,FALSE,3,15.875,6,Saturday,FALSE,10,330.659883041061
2016-10-01,Croissant,166.963999835678,FALSE,3,15.875,6,Saturday,FALSE,10,114.689141036828
2016-10-01,Konditorei,94.9968110543908,FALSE,3,15.875,6,Saturday,FALSE,10,84.5351439454101
2016-10-01,Kuchen,241.948734757705,FALSE,3,15.875,6,Saturday,FALSE,10,275.543754197184
2016-10-02,Brot,56.3004091147622,FALSE,3,15.75,7,Sunday,FALSE,10,114.429804827026
2016-10-02,Brötchen,562.125467854407,FALSE,3,15.75,7,Sunday,FALSE,10,331.504415119153
2016-10-02,Croissant,186.732360367454,FALSE,3,15.75,7,Sunday,FALSE,10,111.820297518484
2016-10-02,Konditorei,114.266134889728,FALSE,3,15.75,7,Sunday,FALSE,10,82.7393131451718
2016-10-02,Kuchen,262.299773706351,FALSE,3,15.75,7,Sunday,FALSE,10,213.812725299209
2016-10-03,Brot,62.1746495327839,FALSE,7,14.375,18,Monday,FALSE,10,106.295868104001
2016-10-03,Brötchen,484.636032498125,FALSE,7,14.375,18,Monday,FALSE,10,345.480200670974
2016-10-03,Croissant,182.443859182106,FALSE,7,14.375,18,Monday,FALSE,10,100.188435265973
2016-10-03,Konditorei,175.777025560835,FALSE,7,14.375,18,Monday,FALSE,10,76.9847906238951
2016-10-03,Kuchen,349.311805504009,FALSE,7,14.375,18,Monday,FALSE,10,278.025761115064
2016-10-04,Brot,172.446738288365,FALSE,5,13.25,16,Tuesday,FALSE,10,157.874583198782
2016-10-04,Brötchen,334.855690002673,FALSE,5,13.25,16,Tuesday,FALSE,10,516.867082419223
2016-10-04,Croissant,123.415726677241,FALSE,5,13.25,16,Tuesday,FALSE,10,167.256400076095
2016-10-04,Konditorei,74.0120712141302,FALSE,5,13.25,16,Tuesday,FALSE,10,135.071628146581
2016-10-04,Kuchen,240.277045454432,FALSE,5,13.25,16,Tuesday,FALSE,10,259.479539645314
2016-10-05,Brot,114.574136259055,FALSE,3,12,19,Wednesday,FALSE,10,68.6546901854519
2016-10-05,Brötchen,313.330103838322,FALSE,3,12,19,Wednesday,FALSE,10,474.080062196284
2016-10-05,Croissant,120.624272460905,FALSE,3,12,19,Wednesday,FALSE,10,190.353191223696
2016-10-05,Konditorei,90.4487624824519,FALSE,3,12,19,Wednesday,FALSE,10,97.6919272101571
2016-10-05,Kuchen,233.962258844718,FALSE,3,12,19,Wednesday,FALSE,10,282.790580820186
2016-10-06,Brot,136.945957744399,FALSE,7,11.25,17,Thursday,FALSE,10,110.384754268745
2016-10-06,Brötchen,345.113524952996,FALSE,7,11.25,17,Thursday,FALSE,10,337.127014231803
2016-10-06,Croissant,101.60163656775,FALSE,7,11.25,17,Thursday,FALSE,10,119.037376448422
2016-10-06,Konditorei,80.9955881840322,FALSE,7,11.25,17,Thursday,FALSE,10,69.0212668968983
2016-10-06,Kuchen,221.280556813048,FALSE,7,11.25,17,Thursday,FALSE,10,248.782545827885
2016-10-07,Brot,134.611025021576,FALSE,7,11.125,15,Friday,FALSE,10,107.172499358255
2016-10-07,Brötchen,383.204234938422,FALSE,7,11.125,15,Friday,FALSE,10,331.727598762738
2016-10-07,Croissant,141.93416312528,FALSE,7,11.125,15,Friday,FALSE,10,113.547561893099
2016-10-07,Konditorei,72.7219032623409,FALSE,7,11.125,15,Friday,FALSE,10,70.0238513998215
2016-10-07,Kuchen,217.762142609866,FALSE,7,11.125,15,Friday,FALSE,10,243.885310409177
2016-10-08,Brot,147.66789204124,FALSE,5,11.625,16,Saturday,FALSE,10,115.168250758514
2016-10-08,Brötchen,366.932902975983,FALSE,5,11.625,16,Saturday,FALSE,10,314.143853841003
2016-10-08,Croissant,159.043461454141,FALSE,5,11.625,16,Saturday,FALSE,10,112.433351295931
2016-10-08,Konditorei,97.1573327373914,FALSE,5,11.625,16,Saturday,FALSE,10,80.7725892781173
2016-10-08,Kuchen,227.094809459833,FALSE,5,11.625,16,Saturday,FALSE,10,237.220772688072
2016-10-09,Brot,53.3156087813301,FALSE,7,9.125,10,Sunday,FALSE,10,111.736624736966
2016-10-09,Brötchen,496.810974350594,FALSE,7,9.125,10,Sunday,FALSE,10,335.045744545908
2016-10-09,Croissant,181.693182252688,FALSE,7,9.125,10,Sunday,FALSE,10,112.890899599301
2016-10-09,Konditorei,111.55603133276,FALSE,7,9.125,10,Sunday,FALSE,10,60.674416299411
2016-10-09,Kuchen,204.564566537797,FALSE,7,9.125,10,Sunday,FALSE,10,222.946056290178
2016-10-10,Brot,130.880964042862,FALSE,7,11.125,10,Monday,FALSE,10,135.233441535145
2016-10-10,Brötchen,380.153458343839,FALSE,7,11.125,10,Monday,FALSE,10,354.775507335419
2016-10-10,Croissant,144.619334839444,FALSE,7,11.125,10,Monday,FALSE,10,106.535577201219
2016-10-10,Konditorei,81.5808277860361,FALSE,7,11.125,10,Monday,FALSE,10,71.1253177682758
2016-10-10,Kuchen,272.096460064269,FALSE,7,11.125,10,Monday,FALSE,10,240.119361604335
2016-10-11,Brot,85.4801757621986,FALSE,7,9.875,20,Tuesday,FALSE,10,59.6051413782784
2016-10-11,Brötchen,376.573866608268,FALSE,7,9.875,20,Tuesday,FALSE,10,473.947428461761
2016-10-11,Croissant,193.457092513929,FALSE,7,9.875,20,Tuesday,FALSE,10,186.550257735195
2016-10-11,Konditorei,83.3654496634983,FALSE,7,9.875,20,Tuesday,FALSE,10,111.59297636216
2016-10-11,Kuchen,250.286651016106,FALSE,7,9.875,20,Tuesday,FALSE,10,295.846113974453
2016-10-12,Brot,98.0361155623953,FALSE,7,9.75,18,Wednesday,FALSE,10,56.1124326265758
2016-10-12,Brötchen,344.070542410265,FALSE,7,9.75,18,Wednesday,FALSE,10,523.195446240805
2016-10-12,Croissant,159.062487471256,FALSE,7,9.75,18,Wednesday,FALSE,10,182.177089433129
2016-10-12,Konditorei,74.0803337557003,FALSE,7,9.75,18,Wednesday,FALSE,10,68.1313704676534
2016-10-12,Kuchen,294.043757384809,FALSE,7,9.75,18,Wednesday,FALSE,10,315.602900601372
2016-10-13,Brot,148.18590913848,FALSE,6,10.875,15,Thursday,FALSE,10,160.729447285732
2016-10-13,Brötchen,373.773464347884,FALSE,6,10.875,15,Thursday,FALSE,10,377.265838211666
2016-10-13,Croissant,147.744752027756,FALSE,6,10.875,15,Thursday,FALSE,10,139.507902526703
2016-10-13,Konditorei,55.6395261362085,FALSE,6,10.875,15,Thursday,FALSE,10,81.1052131900459
2016-10-13,Kuchen,241.411791384101,FALSE,6,10.875,15,Thursday,FALSE,10,327.12246547276
2016-10-14,Brot,93.8261887010055,FALSE,7,9.125,13,Friday,FALSE,10,174.298357024457
2016-10-14,Brötchen,362.891896618259,FALSE,7,9.125,13,Friday,FALSE,10,354.961577916475
2016-10-14,Croissant,166.32217095808,FALSE,7,9.125,13,Friday,FALSE,10,191.047872542633
2016-10-14,Konditorei,63.964902716704,FALSE,7,9.125,13,Friday,FALSE,10,100.378339103544
2016-10-14,Kuchen,200.946834376251,FALSE,7,9.125,13,Friday,FALSE,10,262.096918376241
2016-10-15,Brot,132.894647230153,FALSE,8,8.625,12,Saturday,FALSE,10,162.817648369254
2016-10-15,Brötchen,419.758055396142,FALSE,8,8.625,12,Saturday,FALSE,10,360.31000218759
2016-10-15,Croissant,189.027358152441,FALSE,8,8.625,12,Saturday,FALSE,10,142.58488565143
2016-10-15,Konditorei,75.3813465737841,FALSE,8,8.625,12,Saturday,FALSE,10,61.2824323616014
2016-10-15,Kuchen,232.565718859558,FALSE,8,8.625,12,Saturday,FALSE,10,266.700728724313
2016-10-16,Brot,74.5534527201843,FALSE,8,11.375,6,Sunday,FALSE,10,126.317035048177
2016-10-16,Brötchen,531.445003131207,FALSE,8,11.375,6,Sunday,FALSE,10,322.607112704729
2016-10-16,Croissant,213.136283121314,FALSE,8,11.375,6,Sunday,FALSE,10,137.799493823338
2016-10-16,Konditorei,151.709518375799,FALSE,8,11.375,6,Sunday,FALSE,10,76.7982788438422
2016-10-16,Kuchen,225.595272346529,FALSE,8,11.375,6,Sunday,FALSE,10,279.232059857983
2016-10-17,Brot,120.547856066705,FALSE,8,9.75,6,Monday,TRUE,10,149.251607689849
2016-10-17,Brötchen,384.771661762652,FALSE,8,9.75,6,Monday,TRUE,10,368.419818568006
2016-10-17,Croissant,158.15111344134,FALSE,8,9.75,6,Monday,TRUE,10,124.479675740188
2016-10-17,Konditorei,81.293499003446,FALSE,8,9.75,6,Monday,TRUE,10,85.6518051480984
2016-10-17,Kuchen,255.735410277856,FALSE,8,9.75,6,Monday,TRUE,10,347.187545236976
2016-10-18,Brot,110.361356326637,FALSE,7,13.25,6,Tuesday,TRUE,10,142.819418608991
2016-10-18,Brötchen,401.418865570001,FALSE,7,13.25,6,Tuesday,TRUE,10,443.62330984219
2016-10-18,Croissant,149.45088792686,FALSE,7,13.25,6,Tuesday,TRUE,10,233.976547760918
2016-10-18,Konditorei,91.7436118231859,FALSE,7,13.25,6,Tuesday,TRUE,10,105.504689154874
2016-10-18,Kuchen,228.600350570995,FALSE,7,13.25,6,Tuesday,TRUE,10,308.712885369114
2016-10-19,Brot,110.217732943397,FALSE,8,7.625,4,Wednesday,TRUE,10,86.9624118426862
2016-10-19,Brötchen,413.509458544512,FALSE,8,7.625,4,Wednesday,TRUE,10,557.722976595955
2016-10-19,Croissant,139.392809720067,FALSE,8,7.625,4,Wednesday,TRUE,10,195.713839682979
2016-10-19,Konditorei,78.4940631916244,FALSE,8,7.625,4,Wednesday,TRUE,10,65.7278859423288
2016-10-19,Kuchen,236.472455694277,FALSE,8,7.625,4,Wednesday,TRUE,10,331.335033797055
2016-10-20,Brot,115.866476082293,FALSE,7,10.125,10,Thursday,TRUE,10,192.294672820891
2016-10-20,Brötchen,361.39994077193,FALSE,7,10.125,10,Thursday,TRUE,10,377.926547877883
2016-10-20,Croissant,163.589529856023,FALSE,7,10.125,10,Thursday,TRUE,10,161.493041485522
2016-10-20,Konditorei,73.5637731329557,FALSE,7,10.125,10,Thursday,TRUE,10,48.5210229032399
2016-10-20,Kuchen,243.207657848516,FALSE,7,10.125,10,Thursday,TRUE,10,269.147103600176
2016-10-21,Brot,114.340023882369,FALSE,6,9.875,10,Friday,TRUE,10,121.893907688931
2016-10-21,Brötchen,344.284592144664,FALSE,6,9.875,10,Friday,TRUE,10,346.374494406459
2016-10-21,Croissant,157.154195182157,FALSE,6,9.875,10,Friday,TRUE,10,131.657171786547
2016-10-21,Konditorei,59.065770949536,FALSE,6,9.875,10,Friday,TRUE,10,86.7842751324009
2016-10-21,Kuchen,228.823612348767,FALSE,6,9.875,10,Friday,TRUE,10,272.220923076483
2016-10-22,Brot,160.103777760669,FALSE,8,8.125,12,Saturday,TRUE,10,111.050169347629
2016-10-22,Brötchen,362.998937459473,FALSE,8,8.125,12,Saturday,TRUE,10,372.052820131498
2016-10-22,Croissant,142.628523419571,FALSE,8,8.125,12,Saturday,TRUE,10,149.540622596632
2016-10-22,Konditorei,94.8825770148696,FALSE,8,8.125,12,Saturday,TRUE,10,43.1746483077413
2016-10-22,Kuchen,247.988385028377,FALSE,8,8.125,12,Saturday,TRUE,10,263.746738771341
2016-10-23,Brot,71.392684860845,FALSE,7,8.625,4,Sunday,TRUE,10,137.955865633247
2016-10-23,Brötchen,432.075653766841,FALSE,7,8.625,4,Sunday,TRUE,10,345.970837991214
