Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Wochentag,FerienSH,Monat
2014-05-17,Konditorei,50.3660101081308,FALSE,0,16.625,8,0,Saturday,FALSE,5
2014-05-19,Konditorei,83.9681823631343,FALSE,6,13.7625,8,61,Monday,FALSE,5
2014-05-23,Konditorei,50.8008994806073,FALSE,7,18.0125,12,65,Friday,FALSE,5
2014-05-27,Konditorei,84.6280561362088,FALSE,7,12.8875,21,21,Tuesday,FALSE,5
2014-06-01,Konditorei,129.4189036507,FALSE,7,13.825,6,21,Sunday,FALSE,6
2014-06-05,Konditorei,76.2135588168066,FALSE,5,15.0375,18,65,Thursday,FALSE,6
2014-06-08,Konditorei,104.453562324412,FALSE,6,22.1,12,21,Sunday,FALSE,6
2014-06-11,Konditorei,83.6581389182717,FALSE,7,20.5,8,61,Wednesday,FALSE,6
2014-06-13,Konditorei,75.4496723357508,FALSE,7,17.45,18,21,Friday,FALSE,6
2014-06-16,Konditorei,81.5364761006443,FALSE,6,18.3125,10,0,Monday,FALSE,6
2014-06-19,Konditorei,88.1859744107587,FALSE,7,15.2875,19,21,Thursday,FALSE,6
2014-06-21,Konditorei,55.3784359085427,TRUE,6,15.5125,18,61,Saturday,FALSE,6
2014-06-24,Konditorei,80.6814437485115,TRUE,7,14.3625,7,21,Tuesday,FALSE,6
2014-06-26,Konditorei,84.8155438313241,TRUE,6,17.575,8,63,Thursday,FALSE,6
2014-06-27,Konditorei,65.0878866069292,TRUE,4,20.1625,7,95,Friday,FALSE,6
2014-06-28,Konditorei,105.33599228222,TRUE,6,16.9625,6,95,Saturday,FALSE,6
2014-06-29,Konditorei,139.687762195994,TRUE,7,17.3125,8,61,Sunday,FALSE,6
2014-07-01,Konditorei,70.9302793020307,FALSE,6,15.6875,14,61,Tuesday,FALSE,7
2014-07-05,Konditorei,59.349824147119,FALSE,6,24.5875,10,65,Saturday,FALSE,7
2014-07-08,Konditorei,87.6708765599203,FALSE,7,19.6,15,63,Tuesday,FALSE,7
2014-07-09,Konditorei,83.4772394737553,FALSE,0,24.65,24,5,Wednesday,FALSE,7
2014-07-10,Konditorei,63.6686930675012,FALSE,0,24.757142,18,0,Thursday,FALSE,7
2014-07-13,Konditorei,140.534826137305,FALSE,7,18.6,10,61,Sunday,FALSE,7
2014-07-14,Konditorei,80.7491612883671,FALSE,7,19.45,15,63,Monday,TRUE,7
2014-07-21,Konditorei,74.3176175346207,FALSE,0,23.4875,19,5,Monday,TRUE,7
2014-07-26,Konditorei,54.4785321030328,FALSE,6,22.375,10,21,Saturday,TRUE,7
2014-07-27,Konditorei,130.342134846199,FALSE,3,25.55,12,21,Sunday,TRUE,7
2014-08-03,Konditorei,100.964636640682,FALSE,5,23.0875,9,63,Sunday,TRUE,8
2014-08-07,Konditorei,47.3199692188423,FALSE,7,20.3125,6,61,Thursday,TRUE,8
2014-08-11,Konditorei,91.1963472550968,FALSE,4,20.075,13,21,Monday,TRUE,8
2014-08-12,Konditorei,63.2167591821066,FALSE,5,16.9125,12,95,Tuesday,TRUE,8
2014-08-14,Konditorei,57.2280256624507,FALSE,7,18.05,10,65,Thursday,TRUE,8
2014-08-15,Konditorei,87.458687582647,FALSE,6,18.3625,8,61,Friday,TRUE,8
2014-08-16,Konditorei,72.4171950384352,FALSE,6,17.2,15,61,Saturday,TRUE,8
2014-08-18,Konditorei,142.146441343042,FALSE,6,15.2,15,61,Monday,TRUE,8
2014-08-19,Konditorei,57.8173464999656,FALSE,6,14.0875,12,61,Tuesday,TRUE,8
2014-08-20,Konditorei,79.2795151180945,FALSE,5,15.675,17,21,Wednesday,TRUE,8
2014-08-21,Konditorei,129.380176748505,FALSE,5,16.2625,11,21,Thursday,TRUE,8
2014-08-22,Konditorei,141.593761741229,FALSE,7,16.325,12,61,Friday,TRUE,8
2014-08-23,Konditorei,83.6088309577645,FALSE,4,15.9875,11,21,Saturday,TRUE,8
2014-08-24,Konditorei,153.573168857594,FALSE,3,16.3125,20,21,Sunday,FALSE,8
2014-08-25,Konditorei,86.6579211950299,FALSE,5,14.7875,13,65,Monday,FALSE,8
2014-08-28,Konditorei,62.5912389709587,FALSE,0,19.75,9,0,Thursday,FALSE,8
2014-08-29,Konditorei,82.0627400312176,FALSE,5,19.125,12,63,Friday,FALSE,8
2014-08-30,Konditorei,73.6875276947211,FALSE,7,17.75,9,61,Saturday,FALSE,8
2014-08-31,Konditorei,173.204821790261,FALSE,7,16.375,8,21,Sunday,FALSE,8
2014-09-07,Konditorei,121.70644713533,FALSE,5,20,6,21,Sunday,FALSE,9
2014-09-08,Konditorei,76.831488372097,FALSE,4,17.375,12,21,Monday,FALSE,9
2014-09-09,Konditorei,44.9555309113161,FALSE,6,17.125,16,63,Tuesday,FALSE,9
2014-09-14,Konditorei,61.6496610362342,FALSE,7,17.625,14,61,Sunday,FALSE,9
2014-09-19,Konditorei,67.7692374014595,FALSE,0,20.75,9,5,Friday,FALSE,9
2014-09-20,Konditorei,92.9711766878255,FALSE,3,19.375,7,10,Saturday,FALSE,9
2014-09-21,Konditorei,137.727348019177,FALSE,4,17,15,21,Sunday,FALSE,9
2014-09-24,Konditorei,61.6804845934115,FALSE,7,15.375,10,63,Wednesday,FALSE,9
2014-09-25,Konditorei,43.0705910015315,FALSE,7,14.5,17,61,Thursday,FALSE,9
2014-09-26,Konditorei,64.1347190059562,FALSE,7,16.75,13,61,Friday,FALSE,9
2014-09-30,Konditorei,83.5718858944338,FALSE,7,16.5,5,61,Tuesday,FALSE,9
2014-10-01,Konditorei,73.4335227011685,FALSE,6,17.75,6,10,Wednesday,FALSE,10
2014-10-03,Konditorei,139.076621627262,FALSE,3,20,6,10,Friday,FALSE,10
2014-10-04,Konditorei,107.332625116256,FALSE,0,18.5,8,5,Saturday,FALSE,10
2014-10-06,Konditorei,121.029174320845,FALSE,2,15.75,15,10,Monday,FALSE,10
2014-10-07,Konditorei,98.6406413025411,FALSE,7,13,10,65,Tuesday,FALSE,10
2014-10-08,Konditorei,93.0857225354518,FALSE,6,14.125,10,61,Wednesday,FALSE,10
2014-10-12,Konditorei,169.310379668465,FALSE,5,15.125,7,20,Sunday,FALSE,10
2014-10-13,Konditorei,95.5543324237472,FALSE,7,12.625,12,63,Monday,TRUE,10
2014-10-14,Konditorei,94.2003510325564,FALSE,6,14,5,61,Tuesday,TRUE,10
2014-10-15,Konditorei,86.8965837803107,FALSE,7,13.875,6,21,Wednesday,TRUE,10
2014-10-16,Konditorei,88.3273776763051,FALSE,7,13.5,6,61,Thursday,TRUE,10
2014-10-17,Konditorei,66.2492456777236,FALSE,7,14.375,10,65,Friday,TRUE,10
2014-10-18,Konditorei,88.9035251767277,FALSE,7,15.25,7,21,Saturday,TRUE,10
2014-10-19,Konditorei,113.131097897476,FALSE,7,17.375,13,95,Sunday,TRUE,10
2014-10-20,Konditorei,71.677546297344,FALSE,6,14.625,18,61,Monday,TRUE,10
2014-10-21,Konditorei,60.7824435466895,FALSE,7,12.5,9,63,Tuesday,TRUE,10
2014-10-22,Konditorei,84.0627079906616,FALSE,6,13,12,0,Wednesday,TRUE,10
2014-10-23,Konditorei,84.836446255569,FALSE,6,13.125,7,0,Thursday,TRUE,10
2014-10-25,Konditorei,103.274974415436,FALSE,7,12.125,7,61,Saturday,TRUE,10
2014-10-26,Konditorei,161.676201511044,FALSE,5,12.75,9,0,Sunday,FALSE,10
2014-10-29,Konditorei,55.9060009520091,FALSE,7,8.375,7,20,Wednesday,FALSE,10
2014-10-30,Konditorei,75.6116667723772,FALSE,2,10.625,5,10,Thursday,FALSE,10
2014-10-31,Konditorei,52.9074695440103,FALSE,8,12.875,5,10,Friday,FALSE,10
2014-11-01,Konditorei,79.5177877444727,FALSE,2,16.5,8,0,Saturday,FALSE,11
2014-11-02,Konditorei,148.665068032433,FALSE,3,15.375,10,21,Sunday,FALSE,11
2014-11-03,Konditorei,52.609826768818,FALSE,4,13.75,12,0,Monday,FALSE,11
2014-11-04,Konditorei,56.3444577705587,FALSE,7,11.625,8,61,Tuesday,FALSE,11
2014-11-05,Konditorei,79.5612659468646,FALSE,7,9.5,11,61,Wednesday,FALSE,11
2014-11-06,Konditorei,61.5654831293085,FALSE,5,8.875,10,0,Thursday,FALSE,11
2014-11-07,Konditorei,63.3356111115402,FALSE,0,8.625,9,10,Friday,FALSE,11
2014-11-10,Konditorei,71.5877599076694,FALSE,6,8.75,7,61,Monday,FALSE,11
2014-11-11,Konditorei,69.4491859213357,FALSE,2,8.625,7,10,Tuesday,FALSE,11
2014-11-12,Konditorei,55.9875188664014,FALSE,7,9.75,10,10,Wednesday,FALSE,11
2014-11-13,Konditorei,72.5288404761461,FALSE,7,10.75,4,28,Thursday,FALSE,11
2014-11-14,Konditorei,69.9956456436556,FALSE,7,10.75,10,10,Friday,FALSE,11
2014-11-15,Konditorei,68.7913641000038,FALSE,8,9.25,14,10,Saturday,FALSE,11
2014-11-16,Konditorei,84.7844611971686,FALSE,7,8,14,61,Sunday,FALSE,11
2014-11-17,Konditorei,101.570428265055,FALSE,7,9.625,7,10,Monday,FALSE,11
2014-11-18,Konditorei,55.795195679035,FALSE,7,8.875,13,61,Tuesday,FALSE,11
2014-11-20,Konditorei,53.0426254821259,FALSE,5,6.125,7,0,Thursday,FALSE,11
2014-11-21,Konditorei,60.7169885432116,FALSE,6,6.5,5,61,Friday,FALSE,11
2014-11-22,Konditorei,54.6530484698612,FALSE,7,5.75,9,61,Saturday,FALSE,11
2014-11-23,Konditorei,155.339006239265,FALSE,6,6.75,7,21,Sunday,FALSE,11
2014-11-24,Konditorei,61.4807696110531,FALSE,3,9.375,10,0,Monday,FALSE,11
2014-11-25,Konditorei,68.322231294165,FALSE,0,6.875,4,0,Tuesday,FALSE,11
2014-11-27,Konditorei,76.7515840608809,FALSE,0,4.5,10,10,Thursday,FALSE,11
2014-11-28,Konditorei,81.8689054559593,FALSE,6,1.625,16,10,Friday,FALSE,11
2014-11-29,Konditorei,72.0348065153357,FALSE,8,1,10,5,Saturday,FALSE,11
2014-11-30,Konditorei,141.988989801749,FALSE,8,0,11,10,Sunday,FALSE,11
2014-12-01,Konditorei,76.6177603369995,FALSE,7,-2,13,10,Monday,FALSE,12
2014-12-02,Konditorei,59.393866963155,FALSE,8,-3,7,10,Tuesday,FALSE,12
2014-12-03,Konditorei,80.1027639864662,FALSE,7,0.625,10,10,Wednesday,FALSE,12
2014-12-04,Konditorei,69.3476196125306,FALSE,8,3.75,9,61,Thursday,FALSE,12
2014-12-06,Konditorei,59.2833325563655,FALSE,2,5.75,7,10,Saturday,FALSE,12
2014-12-07,Konditorei,133.440216757033,FALSE,7,4.875,12,61,Sunday,FALSE,12
2014-12-08,Konditorei,40.9779581868443,FALSE,7,3.25,8,61,Monday,FALSE,12
2014-12-09,Konditorei,71.1545600771389,FALSE,8,2.125,9,45,Tuesday,FALSE,12
2014-12-10,Konditorei,85.9499222101757,FALSE,5,4.875,13,61,Wednesday,FALSE,12
2014-12-11,Konditorei,53.6926089868534,FALSE,7,4,12,95,Thursday,FALSE,12
2014-12-12,Konditorei,56.9193409036062,FALSE,7,7.25,18,61,Friday,FALSE,12
2014-12-13,Konditorei,60.1931934071604,FALSE,5,4.75,10,61,Saturday,FALSE,12
2014-12-14,Konditorei,106.105028003448,FALSE,4,3.5,9,10,Sunday,FALSE,12
2014-12-15,Konditorei,78.4292318376585,FALSE,7,4.75,11,61,Monday,FALSE,12
2014-12-16,Konditorei,45.3937627400903,FALSE,8,4.625,12,61,Tuesday,FALSE,12
2014-12-17,Konditorei,63.2545637804788,FALSE,7,3.625,10,61,Wednesday,FALSE,12
2014-12-21,Konditorei,91.0345897314189,FALSE,6,6.625,14,21,Sunday,FALSE,12
2014-12-22,Konditorei,62.8453957199584,FALSE,7,9.75,21,63,Monday,TRUE,12
2014-12-28,Konditorei,136.001447208449,FALSE,1,-0.5,7,0,Sunday,TRUE,12
2015-01-02,Konditorei,85.9359726763682,FALSE,6,7.75,24,61,Friday,TRUE,1
2015-01-03,Konditorei,74.7193728789218,FALSE,7,4.875,25,69,Saturday,TRUE,1
2015-01-05,Konditorei,72.7394907523189,FALSE,8,5.875,8,20,Monday,TRUE,1
2015-01-06,Konditorei,85.5846124596724,FALSE,8,3.625,8,10,Tuesday,TRUE,1
2015-01-07,Konditorei,86.9275104588597,FALSE,6,5.75,10,61,Wednesday,FALSE,1
2015-01-08,Konditorei,70.3775374736991,FALSE,8,6.375,9,61,Thursday,FALSE,1
2015-01-09,Konditorei,71.4384074719189,FALSE,6,7.5,25,63,Friday,FALSE,1
2015-01-10,Konditorei,64.1638629091181,FALSE,6,10,28,61,Saturday,FALSE,1
2015-01-11,Konditorei,122.970550791976,FALSE,5,4.25,23,61,Sunday,FALSE,1
2015-01-12,Konditorei,58.3365912420298,FALSE,7,7.5,19,61,Monday,FALSE,1
2015-01-13,Konditorei,68.9972825054419,FALSE,7,7.75,14,61,Tuesday,FALSE,1
2015-01-14,Konditorei,70.4651659015092,FALSE,6,3.125,16,71,Wednesday,FALSE,1
2015-01-15,Konditorei,69.4440159990795,FALSE,7,6.75,14,61,Thursday,FALSE,1
2015-01-16,Konditorei,78.3484660148403,FALSE,6,6.75,13,0,Friday,FALSE,1
2015-01-17,Konditorei,101.780919085691,FALSE,1,4.25,12,21,Saturday,FALSE,1
2015-01-18,Konditorei,204.693311193378,FALSE,8,2,9,61,Sunday,FALSE,1
2015-01-19,Konditorei,63.0120526976263,FALSE,7,1,5,71,Monday,FALSE,1
2015-01-20,Konditorei,73.0375497476955,FALSE,7,-0.375,4,77,Tuesday,FALSE,1
2015-01-21,Konditorei,63.1553176365701,FALSE,8,-1.125,4,10,Wednesday,FALSE,1
2015-01-22,Konditorei,61.8038023909784,FALSE,7,-1.375,3,49,Thursday,FALSE,1
2015-01-23,Konditorei,68.559045168997,FALSE,8,-1.25,5,20,Friday,FALSE,1
2015-01-24,Konditorei,54.0561105891749,FALSE,7,-0.5,10,71,Saturday,FALSE,1
2015-01-26,Konditorei,62.7936586310808,FALSE,7,3.375,10,61,Monday,FALSE,1
2015-01-28,Konditorei,54.1152141456079,FALSE,7,4.875,17,61,Wednesday,FALSE,1
2015-01-29,Konditorei,66.4012476272315,FALSE,7,1.5,12,75,Thursday,FALSE,1
2015-01-31,Konditorei,66.4961056765624,FALSE,7,-2.375,7,49,Saturday,FALSE,1
2015-02-01,Konditorei,214.869292194541,FALSE,7,-0.25,9,75,Sunday,FALSE,2
2015-02-02,Konditorei,123.697766488052,FALSE,6,1,10,22,Monday,FALSE,2
2015-02-03,Konditorei,104.342988837394,FALSE,7,-1,10,77,Tuesday,FALSE,2
2015-02-04,Konditorei,127.095636994155,FALSE,6,-1.875,9,0,Wednesday,FALSE,2
2015-02-05,Konditorei,106.882617972076,FALSE,5,0.75,10,22,Thursday,FALSE,2
2015-02-06,Konditorei,219.523814146721,FALSE,2,-0.5,6,22,Friday,FALSE,2
2015-02-07,Konditorei,136.049442310194,FALSE,7,4.125,18,20,Saturday,FALSE,2
2015-02-09,Konditorei,121.963218496309,FALSE,7,6.875,13,61,Monday,FALSE,2
2015-02-12,Konditorei,105.109162581464,FALSE,8,2,4,10,Thursday,FALSE,2
2015-02-13,Konditorei,164.114000189702,FALSE,8,1.25,6,10,Friday,FALSE,2
2015-02-14,Konditorei,190.148450615832,FALSE,7,1.625,9,28,Saturday,FALSE,2
2015-02-15,Konditorei,197.39238538863,FALSE,7,3.125,16,10,Sunday,FALSE,2
2015-02-16,Konditorei,97.6035128733651,FALSE,8,2,9,10,Monday,FALSE,2
2015-02-17,Konditorei,136.83107870616,FALSE,6,1.125,7,45,Tuesday,FALSE,2
2015-02-18,Konditorei,98.7240235777811,FALSE,3,5.5,12,10,Wednesday,FALSE,2
2015-02-19,Konditorei,144.886196208494,FALSE,0,6.25,13,5,Thursday,FALSE,2
2015-02-20,Konditorei,138.979259617537,FALSE,8,3.875,11,71,Friday,FALSE,2
2015-02-21,Konditorei,111.305294286303,FALSE,7,3.875,16,61,Saturday,FALSE,2
2015-02-22,Konditorei,329.636553747233,FALSE,5,5.25,13,0,Sunday,FALSE,2
2015-02-23,Konditorei,65.2802336107391,FALSE,7,4.5,12,61,Monday,FALSE,2
2015-02-24,Konditorei,85.4723306797636,FALSE,7,5.625,12,61,Tuesday,FALSE,2
2015-02-26,Konditorei,53.8573258596081,FALSE,5,6.625,10,0,Thursday,FALSE,2
2015-02-27,Konditorei,90.6234358309477,FALSE,7,4.5,9,61,Friday,FALSE,2
2015-02-28,Konditorei,66.7494991172986,FALSE,3,5.625,10,0,Saturday,FALSE,2
2015-03-01,Konditorei,115.774341903804,FALSE,7,6.75,15,61,Sunday,FALSE,3
2015-03-02,Konditorei,71.9084682586098,FALSE,6,5.125,23,61,Monday,FALSE,3
2015-03-03,Konditorei,46.549832303522,FALSE,6,5,14,61,Tuesday,FALSE,3
2015-03-04,Konditorei,65.1707860093035,FALSE,6,5,18,61,Wednesday,FALSE,3
2015-03-06,Konditorei,68.8019764229724,FALSE,7,8.125,12,20,Friday,FALSE,3
2015-03-07,Konditorei,104.606853245048,FALSE,7,10.125,13,0,Saturday,FALSE,3
2015-03-10,Konditorei,81.469301222971,FALSE,3,9.5,13,10,Tuesday,FALSE,3
2015-03-12,Konditorei,84.3321888197467,FALSE,0,7.125,10,0,Thursday,FALSE,3
2015-03-15,Konditorei,130.549602673201,FALSE,7,5.75,13,21,Sunday,FALSE,3
2015-03-16,Konditorei,82.2767663365038,FALSE,2,8.625,13,10,Monday,FALSE,3
2015-03-17,Konditorei,77.8012596345233,FALSE,1,10.75,11,5,Tuesday,FALSE,3
2015-03-19,Konditorei,82.9965111073564,FALSE,0,10.375,9,0,Thursday,FALSE,3
2015-03-20,Konditorei,88.6535909538115,FALSE,7,5,9,45,Friday,FALSE,3
2015-03-21,Konditorei,52.639809323213,FALSE,7,4.5,21,61,Saturday,FALSE,3
2015-03-24,Konditorei,56.0889149961493,FALSE,6,7.875,6,0,Tuesday,FALSE,3
2015-03-25,Konditorei,75.4697183642942,FALSE,6,7.875,14,5,Wednesday,FALSE,3
2015-03-26,Konditorei,94.1972531849185,FALSE,7,7.125,9,0,Thursday,FALSE,3
2015-03-27,Konditorei,81.3657470530275,FALSE,7,7,7,61,Friday,FALSE,3
2015-03-29,Konditorei,108.584974000503,FALSE,7,8.25,12,61,Sunday,FALSE,3
2015-03-30,Konditorei,93.8107940183229,FALSE,6,6.5,29,61,Monday,FALSE,3
2015-03-31,Konditorei,95.5346688510535,FALSE,7,6.375,35,61,Tuesday,FALSE,3
2015-04-01,Konditorei,69.7873283360318,FALSE,4,5,24,22,Wednesday,TRUE,4
2015-04-02,Konditorei,44.0544861327719,FALSE,6,6.5,19,61,Thursday,TRUE,4
2015-04-07,Konditorei,99.9708304210839,FALSE,7,7.75,14,61,Tuesday,TRUE,4
2015-04-09,Konditorei,71.4997218186786,FALSE,2,11.875,7,0,Thursday,TRUE,4
2015-04-10,Konditorei,69.6213343156897,FALSE,1,14.125,8,5,Friday,TRUE,4
2015-04-11,Konditorei,75.5562497228574,FALSE,2,16.75,14,61,Saturday,TRUE,4
2015-04-13,Konditorei,85.5491123404555,FALSE,4,8.875,21,61,Monday,TRUE,4
2015-04-14,Konditorei,68.5181832029906,FALSE,7,10.75,17,61,Tuesday,TRUE,4
2015-04-15,Konditorei,82.5619143946999,FALSE,0,15.5,19,5,Wednesday,TRUE,4
2015-04-16,Konditorei,64.3768783832988,FALSE,6,9.375,16,21,Thursday,TRUE,4
2015-04-21,Konditorei,75.6785562086606,FALSE,0,14.625,17,5,Tuesday,FALSE,4
2015-04-24,Konditorei,72.944912850319,FALSE,2,13.875,9,20,Friday,FALSE,4
2015-04-25,Konditorei,86.653507954899,FALSE,7,13.75,8,63,Saturday,FALSE,4
2015-04-26,Konditorei,112.831158583878,FALSE,8,7,11,61,Sunday,FALSE,4
2015-04-30,Konditorei,78.247410694610707,FALSE,6,11.375,10,61,Thursday,FALSE,4
2015-05-02,Konditorei,168.464543906289,FALSE,3,11,12,0,Saturday,FALSE,5
2015-05-03,Konditorei,132.20896007182,FALSE,1,14.75,12,61,Sunday,FALSE,5
2015-05-04,Konditorei,108.931500577338,FALSE,5,15.875,13,21,Monday,FALSE,5
2015-05-05,Konditorei,69.2603251298698,FALSE,4,20,15,95,Tuesday,FALSE,5
2015-05-06,Konditorei,65.0766452616253,FALSE,3,17.125,11,21,Wednesday,FALSE,5
2015-05-07,Konditorei,60.8102412913987,FALSE,6,12,16,21,Thursday,FALSE,5
2015-05-09,Konditorei,78.2411421697545,FALSE,7,13.5,14,61,Saturday,FALSE,5
2015-05-10,Konditorei,168.202423789623,FALSE,2,12.75,18,0,Sunday,FALSE,5
2015-05-12,Konditorei,81.3705529527208,FALSE,7,14.625,14,63,Tuesday,FALSE,5
2015-05-13,Konditorei,80.6915439319555,FALSE,7,11.875,16,21,Wednesday,FALSE,5
2015-05-14,Konditorei,143.618292078555,FALSE,7,11.25,10,20,Thursday,FALSE,5
2015-05-16,Konditorei,110.846941963139,FALSE,7,10.5,11,61,Saturday,FALSE,5
2015-05-17,Konditorei,171.465540571901,FALSE,3,12.625,17,21,Sunday,FALSE,5
2015-05-18,Konditorei,77.7209650240063,FALSE,6,11.625,8,61,Monday,FALSE,5
2015-05-19,Konditorei,60.9239625788419,FALSE,6,10.125,11,63,Tuesday,FALSE,5
2015-05-20,Konditorei,39.6292101082508,FALSE,5,12.25,9,63,Wednesday,FALSE,5
2015-05-21,Konditorei,72.2913067539047,FALSE,6,12.625,10,61,Thursday,FALSE,5
2015-05-25,Konditorei,102.105379903525,FALSE,7,11.75,10,61,Monday,FALSE,5
2015-05-26,Konditorei,33.907482932934,FALSE,6,13,14,21,Tuesday,FALSE,5
2015-05-27,Konditorei,59.5507929294823,FALSE,7,12.625,13,61,Wednesday,FALSE,5
2015-05-29,Konditorei,61.0068815520603,FALSE,6,14.625,8,61,Friday,FALSE,5
2015-05-30,Konditorei,68.8696177994846,FALSE,4,11.625,15,61,Saturday,FALSE,5
2015-05-31,Konditorei,111.389483740734,FALSE,7,14.5,10,61,Sunday,FALSE,5
2015-06-02,Konditorei,57.1617006882767,FALSE,7,14.25,14,61,Tuesday,FALSE,6
2015-06-04,Konditorei,73.4353393085373,FALSE,0,16.375,9,0,Thursday,FALSE,6
2015-06-06,Konditorei,38.2539728445697,FALSE,3,18.5,19,10,Saturday,FALSE,6
2015-06-13,Konditorei,55.5502705629424,FALSE,6,21.875,12,61,Saturday,FALSE,6
2015-06-15,Konditorei,93.9081036308009,FALSE,8,13.625,11,21,Monday,FALSE,6
2015-06-17,Konditorei,86.403424601373,FALSE,7,16.5,9,61,Wednesday,FALSE,6
2015-06-19,Konditorei,85.6920848289348,FALSE,7,14.25,14,61,Friday,FALSE,6
2015-06-22,Konditorei,95.7934490225752,TRUE,5,13.5,8,61,Monday,FALSE,6
2015-06-23,Konditorei,59.3399435978971,TRUE,5,16.5,10,21,Tuesday,FALSE,6
2015-06-24,Konditorei,136.751450668224,TRUE,8,12.625,14,61,Wednesday,FALSE,6
2015-06-25,Konditorei,76.9256449556744,TRUE,6,17.125,8,21,Thursday,FALSE,6
2015-06-26,Konditorei,133.675162322483,TRUE,7,19.25,5,61,Friday,FALSE,6
2015-06-27,Konditorei,51.4184892058944,TRUE,7,19.375,16,61,Saturday,FALSE,6
2015-07-05,Konditorei,80.5139509839903,FALSE,4,25.25,9,21,Sunday,FALSE,7
2015-07-07,Konditorei,43.289934535011,FALSE,4,24.75,9,61,Tuesday,FALSE,7
2015-07-08,Konditorei,104.939046568831,FALSE,6,16.625,16,63,Wednesday,FALSE,7
2015-07-09,Konditorei,54.2685877298114,FALSE,6,14.375,24,61,Thursday,FALSE,7
2015-07-10,Konditorei,88.3126393798284,FALSE,3,16.125,18,21,Friday,FALSE,7
2015-07-11,Konditorei,55.7657711821206,FALSE,6,17.75,9,21,Saturday,FALSE,7
2015-07-12,Konditorei,107.211344510388,FALSE,7,19.25,12,61,Sunday,FALSE,7
2015-07-14,Konditorei,70.3072462225753,FALSE,3,19.625,9,0,Tuesday,FALSE,7
2015-07-17,Konditorei,56.8413279185917,FALSE,4,23.25,12,21,Friday,FALSE,7
2015-07-19,Konditorei,78.8699766727403,FALSE,7,14.5,5,63,Sunday,FALSE,7
2015-07-20,Konditorei,69.7667264646809,FALSE,6,18.375,12,20,Monday,TRUE,7
2015-07-21,Konditorei,84.9804801228085,FALSE,3,21.375,16,0,Tuesday,TRUE,7
2015-07-23,Konditorei,63.5138560687825,FALSE,5,18.375,12,61,Thursday,TRUE,7
2015-07-25,Konditorei,63.9464915592845,FALSE,6,20,10,95,Saturday,TRUE,7
2015-07-26,Konditorei,132.027901406403,FALSE,5,16.75,19,61,Sunday,TRUE,7
2015-07-27,Konditorei,71.2222741062861,FALSE,7,15.875,8,61,Monday,TRUE,7
2015-07-28,Konditorei,61.0012081922165,FALSE,7,17.375,15,63,Tuesday,TRUE,7
2015-07-29,Konditorei,78.9879320465411,FALSE,5,14.875,12,61,Wednesday,TRUE,7
2015-07-30,Konditorei,47.0294957006938,FALSE,7,14,16,61,Thursday,TRUE,7
2015-08-04,Konditorei,51.9802446049876,FALSE,2,26.5,15,61,Tuesday,TRUE,8
2015-08-05,Konditorei,61.4146095346043,FALSE,2,21.75,8,21,Wednesday,TRUE,8
2015-08-07,Konditorei,67.65120769016,FALSE,4,20,9,63,Friday,TRUE,8
2015-08-10,Konditorei,62.9166913762778,FALSE,3,22.5,8,21,Monday,TRUE,8
2015-08-12,Konditorei,142.966081963688,FALSE,5,19.125,9,21,Wednesday,TRUE,8
2015-08-13,Konditorei,75.4048924839092,FALSE,0,20.75,13,0,Thursday,TRUE,8
2015-08-15,Konditorei,107.241283474635,FALSE,7,20.875,8,61,Saturday,TRUE,8
2015-08-16,Konditorei,146.710288158171,FALSE,6,21.5,10,0,Sunday,TRUE,8
2015-08-17,Konditorei,92.8611984536371,FALSE,7,19.375,14,61,Monday,TRUE,8
2015-08-18,Konditorei,85.4315239150499,FALSE,7,19.25,13,21,Tuesday,TRUE,8
2015-08-19,Konditorei,90.6762881433179,FALSE,3,19.625,8,5,Wednesday,TRUE,8
2015-08-20,Konditorei,65.9553982231736,FALSE,1,20.375,8,10,Thursday,TRUE,8
2015-08-21,Konditorei,97.976688249357,FALSE,1,22.875,7,0,Friday,TRUE,8
2015-08-23,Konditorei,148.112100685466,FALSE,0,21.625,18,0,Sunday,TRUE,8
2015-08-25,Konditorei,95.8771197248926,FALSE,6,17.75,12,21,Tuesday,TRUE,8
2015-08-27,Konditorei,76.475641716123,FALSE,6,18.125,12,61,Thursday,TRUE,8
2015-08-28,Konditorei,72.7913057997985,FALSE,2,19.625,11,20,Friday,TRUE,8
2015-08-30,Konditorei,118.125563771295,FALSE,5,19.375,10,21,Sunday,FALSE,8
2015-08-31,Konditorei,89.4170214258032,FALSE,3,21.875,8,65,Monday,FALSE,8
2015-09-01,Konditorei,119.813597280375,FALSE,8,17.625,12,61,Tuesday,FALSE,9
2015-09-02,Konditorei,50.5765643241307,FALSE,5,17,13,21,Wednesday,FALSE,9
2015-09-04,Konditorei,86.6224721527251,FALSE,7,15.625,10,61,Friday,FALSE,9
2015-09-05,Konditorei,72.0601440458685,FALSE,5,14.125,20,61,Saturday,FALSE,9
2015-09-08,Konditorei,61.8558338270558,FALSE,2,17.5,9,0,Tuesday,FALSE,9
2015-09-11,Konditorei,77.5963267214814,FALSE,7,15,12,61,Friday,FALSE,9
2015-09-13,Konditorei,82.1522115839159,FALSE,6,18.5,5,20,Sunday,FALSE,9
