Datum,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Wochentag,FerienSH,Brot,Brötchen,Kuchen,Croissant,Konditorei,Saisonbrot
2016-09-22,FALSE,4,18.5,6,NA,Thursday,FALSE,124.063350220345,333.491710900249,246.238476364069,121.812793900583,64.8747804188171,
2016-09-23,FALSE,4,18.625,12,21,Friday,FALSE,123.203567184748,334.835340053426,305.71368923846,114.784833689674,83.6829450528489,
2016-09-24,FALSE,0,18.625,6,NA,Saturday,FALSE,124.760380048605,382.884661267337,236.684978855263,147.403447349753,77.091225998223,
2016-09-25,FALSE,0,21.375,8,NA,Sunday,FALSE,50.7009834904937,467.862772221578,324.339798106822,171.298099810589,191.100179090963,
2016-09-26,FALSE,4,18.25,6,0,Monday,FALSE,100.687007359059,288.924972627933,200.729575512528,100.656797037996,70.1183016667403,
2016-09-27,FALSE,0,19.875,6,0,Tuesday,FALSE,124.380118113529,308.430274429297,219.691025714482,106.824179540477,70.5754586717771,
2016-09-28,FALSE,6,19.125,19,NA,Wednesday,FALSE,120.131624904303,276.95747509989,281.33173727172,108.052540485998,104.204658150352,
2016-09-29,FALSE,7,17.375,13,61,Thursday,FALSE,106.899462001863,304.639393081772,209.323640196751,113.054146061102,87.0039728646358,
2016-09-30,FALSE,6,14,11,61,Friday,FALSE,126.366800158974,292.054154725351,193.213490974817,129.269260103097,75.2887876903606,
2016-10-01,FALSE,3,15.875,6,NA,Saturday,FALSE,173.938069367793,422.462880305042,241.948734757705,166.963999835678,94.9968110543908,
2016-10-02,FALSE,3,15.75,7,21,Sunday,FALSE,56.3004091147622,562.125467854407,262.299773706351,186.732360367454,114.266134889728,
2016-10-03,FALSE,7,14.375,18,61,Monday,FALSE,62.1746495327839,484.636032498125,349.311805504009,182.443859182106,175.777025560835,
2016-10-04,FALSE,5,13.25,16,NA,Tuesday,FALSE,172.446738288365,334.855690002673,240.277045454432,123.415726677241,74.0120712141302,
2016-10-05,FALSE,3,12,19,NA,Wednesday,FALSE,114.574136259055,313.330103838322,233.962258844718,120.624272460905,90.4487624824519,
2016-10-06,FALSE,7,11.25,17,20,Thursday,FALSE,136.945957744399,345.113524952996,221.280556813048,101.60163656775,80.9955881840322,
2016-10-07,FALSE,7,11.125,15,0,Friday,FALSE,134.611025021576,383.204234938422,217.762142609866,141.93416312528,72.7219032623409,
2016-10-08,FALSE,5,11.625,16,NA,Saturday,FALSE,147.66789204124,366.932902975983,227.094809459833,159.043461454141,97.1573327373914,
2016-10-09,FALSE,7,9.125,10,61,Sunday,FALSE,53.3156087813301,496.810974350594,204.564566537797,181.693182252688,111.55603133276,
2016-10-10,FALSE,7,11.125,10,61,Monday,FALSE,130.880964042862,380.153458343839,272.096460064269,144.619334839444,81.5808277860361,
2016-10-11,FALSE,7,9.875,20,61,Tuesday,FALSE,85.4801757621986,376.573866608268,250.286651016106,193.457092513929,83.3654496634983,
2016-10-12,FALSE,7,9.75,18,63,Wednesday,FALSE,98.0361155623953,344.070542410265,294.043757384809,159.062487471256,74.0803337557003,
2016-10-13,FALSE,6,10.875,15,0,Thursday,FALSE,148.18590913848,373.773464347884,241.411791384101,147.744752027756,55.6395261362085,
2016-10-14,FALSE,7,9.125,13,61,Friday,FALSE,93.8261887010055,362.891896618259,200.946834376251,166.32217095808,63.964902716704,
2016-10-15,FALSE,8,8.625,12,61,Saturday,FALSE,132.894647230153,419.758055396142,232.565718859558,189.027358152441,75.3813465737841,
2016-10-16,FALSE,8,11.375,6,10,Sunday,FALSE,74.5534527201843,531.445003131207,225.595272346529,213.136283121314,151.709518375799,
2016-10-17,FALSE,8,9.75,6,10,Monday,TRUE,120.547856066705,384.771661762652,255.735410277856,158.15111344134,81.293499003446,
2016-10-18,FALSE,7,13.25,6,28,Tuesday,TRUE,110.361356326637,401.418865570001,228.600350570995,149.45088792686,91.7436118231859,
2016-10-19,FALSE,8,7.625,4,61,Wednesday,TRUE,110.217732943397,413.509458544512,236.472455694277,139.392809720067,78.4940631916244,
2016-10-20,FALSE,7,10.125,10,21,Thursday,TRUE,115.866476082293,361.39994077193,243.207657848516,163.589529856023,73.5637731329557,
2016-10-21,FALSE,6,9.875,10,61,Friday,TRUE,114.340023882369,344.284592144664,228.823612348767,157.154195182157,59.065770949536,
2016-10-22,FALSE,8,8.125,12,61,Saturday,TRUE,160.103777760669,362.998937459473,247.988385028377,142.628523419571,94.8825770148696,
2016-10-23,FALSE,7,8.625,4,21,Sunday,TRUE,71.392684860845,432.075653766841,318.531476179231,184.302463772913,117.026902753308,
2016-10-24,FALSE,5,9.25,8,10,Monday,TRUE,101.614370965389,283.900274763154,151.291654680164,91.661343436281,75.9963763592931,
2016-10-25,FALSE,5,9,8,0,Tuesday,TRUE,74.5196202965945,275.214526471799,233.037954480734,91.4174596798256,81.7877921677137,
2016-10-26,FALSE,6,7.375,6,10,Wednesday,TRUE,75.1781153356293,289.426912922535,227.350266377509,124.814994354034,65.9312615469244,
2016-10-27,FALSE,7,13.375,9,21,Thursday,TRUE,107.497900955149,270.934898095161,146.8201866379,81.3083736578224,64.3530038292111,
2016-10-28,FALSE,6,12.75,15,21,Friday,TRUE,125.569231616337,259.659612215792,177.402134342248,84.2028058990911,84.6394877180107,
2016-10-29,FALSE,4,11.375,16,20,Saturday,TRUE,151.413102878923,302.126163329756,233.469252900936,110.598012441388,151.2765089983,
2016-10-30,FALSE,4,11,9,5,Sunday,FALSE,68.3827588351215,473.283997822259,189.684581223678,141.901075742017,103.985083901352,
2016-10-31,FALSE,7,12.125,6,61,Monday,FALSE,116.860031849405,326.876981669562,206.801935482933,116.957939230667,70.3254304239473,
2016-11-01,FALSE,6,10.125,12,61,Tuesday,FALSE,109.272941497746,247.262323992562,239.636644566373,101.44458467343,58.5481326695856,
2016-11-02,FALSE,4,7.25,13,21,Wednesday,FALSE,98.5457706234247,258.630529285405,222.447233073532,90.8202443873751,85.8246991515178,
2016-11-03,FALSE,4,5.875,5,NA,Thursday,FALSE,146.232819423347,279.971350500935,188.291283441223,111.819161696001,56.4275502608749,43.0067702051724
2016-11-04,FALSE,7,7.875,8,61,Friday,FALSE,97.3009447369516,243.545607844563,248.1861831044,122.555235204681,85.1323711654376,31.0302746062749
2016-11-05,FALSE,7,5.5,5,61,Saturday,FALSE,109.228922348071,281.817751432173,187.586828333204,115.638311931186,108.104548477186,51.7425396361144
2016-11-06,FALSE,7,6.625,6,61,Sunday,FALSE,95.267777844009,460.230229180135,228.466900330671,142.854624136284,90.1088934527147,
2016-11-07,FALSE,7,3.5,14,61,Monday,FALSE,95.942904642186,255.648328676303,188.052534009555,98.4615638799173,89.5375676010166,55.6447706787916
2016-11-08,FALSE,7,0.75,14,71,Tuesday,FALSE,98.6134473987209,204.169287713438,155.250018363632,79.8857514598579,81.4058061539498,48.6539377155505
2016-11-09,FALSE,0,1.25,4,10,Wednesday,FALSE,102.800778634922,225.625409365451,216.290546703721,76.8691465964589,53.3169820192043,37.9775832387439
2016-11-10,FALSE,7,4,8,22,Thursday,FALSE,104.94423726981,222.952935466743,156.348442296567,73.253261288051,67.7511186941306,51.6599610963361
2016-11-11,FALSE,4,4.875,10,21,Friday,FALSE,79.7625074114877,248.496512725195,208.651903838976,81.1040142115944,69.5484904815901,32.1564594476948
2016-11-12,FALSE,3,1.625,6,49,Saturday,FALSE,138.827828111692,334.977522413811,279.651017681868,113.479986837697,82.1527997216755,66.4155220587801
2016-11-13,FALSE,4,1.375,9,5,Sunday,FALSE,55.4419452131555,474.067020573429,315.771220676948,155.829169523759,180.570460709882,33.3799044085387
2016-11-14,FALSE,4,2,10,5,Monday,FALSE,107.975134464159,241.872122463559,173.79328250457,75.9976345648867,73.1540811139103,44.4033269674857
2016-11-15,FALSE,7,7.75,9,61,Tuesday,FALSE,97.521559634551,226.597706259018,190.063612843499,84.5049657045271,78.0316412082128,20.6776720993102
2016-11-16,FALSE,7,8.75,11,61,Wednesday,FALSE,131.997447886261,223.910531432435,193.849645107592,93.210451599767,56.5734184066884,62.5835195605112
2016-11-17,FALSE,6,7.75,9,21,Thursday,FALSE,120.999764172375,217.353481812849,219.93363358802,106.092674322495,77.1064144815868,50.9373223752499
2016-11-18,FALSE,4,7.25,13,21,Friday,FALSE,125.620231572559,251.940427195203,181.246063814946,64.3170726423712,66.7588049069519,50.3838309810137
2016-11-19,FALSE,6,6.625,11,21,Saturday,FALSE,98.4835152120726,241.369289867448,203.253088517039,116.829845405325,65.3295640909929,64.0232163953006
2016-11-20,FALSE,6,6.375,12,63,Sunday,FALSE,52.4424952545878,401.605485731958,244.917742885889,142.385019678959,129.902767985023,31.2111820886231
2016-11-21,FALSE,7,11.5,6,61,Monday,FALSE,121.378744787554,269.243262515845,182.99510955044,98.333606595868,68.2474023885487,108.577258313193
2016-11-22,FALSE,7,12.125,7,NA,Tuesday,FALSE,87.2731117646776,291.595873590611,183.509214384925,101.236985727754,62.577534232199,127.825211212228
2016-11-23,FALSE,7,10,5,10,Wednesday,FALSE,91.3408874396352,228.728425858361,186.927185150032,91.490933306852,43.216005794062,59.2188630915755
2016-11-24,FALSE,0,4.5,8,10,Thursday,FALSE,122.474432163973,260.982600573745,248.731233780428,92.4017737531051,37.1306198924289,116.904606639941
2016-11-25,FALSE,7,4,4,45,Friday,FALSE,82.9237972563907,273.012101942408,209.376976714726,100.690163238234,82.6037845116303,110.485453579136
2016-11-26,FALSE,7,5.875,10,61,Saturday,FALSE,116.639176452944,352.306886988669,210.854307834817,129.982834329394,75.884321074918,120.980209456819
2016-11-27,FALSE,0,5.625,9,5,Sunday,FALSE,49.7963022970208,469.43311875982,300.546532404022,157.081764001948,114.122887017882,100.104662588903
2016-11-28,FALSE,1,2.875,11,NA,Monday,FALSE,112.658765618467,250.19685466648,195.698957062903,93.4531134753644,98.6464707783414,50.5443755257431
2016-11-29,FALSE,3,3,9,10,Tuesday,FALSE,103.870082800741,267.035376741299,199.6338632632,89.3040391726829,65.931094292729,94.936577234626
2016-11-30,FALSE,7,6.25,12,61,Wednesday,FALSE,128.456546571317,269.284875545542,156.243629364589,85.4312169839517,65.5482234967467,69.1423951554017
2016-12-01,FALSE,8,8.5,19,61,Thursday,FALSE,107.538858358439,289.176303581184,143.829997159402,85.9494985489893,73.0318577251844,81.5257620674089
2016-12-02,FALSE,0,3.625,8,0,Friday,FALSE,94.5038724434251,251.175708024115,166.953409468071,77.2714433251357,56.1898608815284,120.419034503586
2016-12-03,FALSE,4,-0.75,6,49,Saturday,FALSE,122.439207453624,303.777431914782,208.248215747008,106.214827776906,68.03104342742,102.031102607989
2016-12-04,FALSE,8,4.125,6,NA,Sunday,FALSE,70.0253014166919,425.776045338157,237.541910926685,125.514576263244,158.468179526554,63.954384003579
2016-12-05,FALSE,7,3,7,NA,Monday,FALSE,119.636013828757,248.023029715188,166.823017109082,95.5090556206996,71.3207699523391,71.6927561189485
2016-12-06,FALSE,7,6.25,5,61,Tuesday,FALSE,98.3868204798713,242.026570423275,178.942242034096,70.1343151458493,74.8709420444816,170.032387317823
2016-12-07,FALSE,7,4.5,10,61,Wednesday,FALSE,106.089285160058,254.664630713786,188.683723175965,85.2212886860415,54.436418005143,72.0570080200053
2016-12-08,FALSE,8,8.625,12,10,Thursday,FALSE,127.742791107649,286.690546648509,169.625279584177,85.9084157115656,67.8059676809944,125.010960620127
2016-12-09,FALSE,7,8.875,13,20,Friday,FALSE,81.5452124764518,240.502242286095,158.641062469319,81.3562481298833,49.4876098998061,94.4315326169962
2016-12-10,FALSE,7,9.5,10,61,Saturday,FALSE,82.9865412318734,345.301145371851,227.874681711629,101.293319783939,82.5554594056483,128.057208409031
2016-12-11,FALSE,NA,NA,NA,NA,Sunday,FALSE,58.5289054212942,486.685095537576,263.596298985189,176.390387266873,122.393092255363,84.5644203966836
2016-12-12,FALSE,7,4.875,4,61,Monday,FALSE,89.5461152835577,207.604751430375,139.544487412734,77.6737672684405,64.6764106485914,76.8451108268975
2016-12-13,FALSE,7,6.285714,5,10,Tuesday,FALSE,86.1880456725954,233.770001608963,167.907720101753,96.7761934509133,85.6826779457696,65.1120642648545
2016-12-14,FALSE,7,4.625,6,45,Wednesday,FALSE,75.4039519341152,221.942272035382,151.302391065882,37.7392454247434,37.7356552333979,74.2674362412923
2016-12-15,FALSE,7,0,8,49,Thursday,FALSE,137.130260969332,249.859463715467,160.830814816579,73.6976971614453,53.5004254895103,75.9259389553386
2016-12-16,FALSE,8,-1,5,10,Friday,FALSE,86.0242406261287,231.827718336113,182.735378148739,81.0877267943151,38.9528425623819,83.1967350210813
2016-12-17,NA,8,2.125,6,10,Saturday,FALSE,,,,,,
2016-12-18,FALSE,7,7,8,0,Sunday,FALSE,158.08476137293,565.041664760473,304.116504309465,174.728998356701,140.136610342031,110.772438479613
2016-12-19,FALSE,8,5.75,4,0,Monday,FALSE,97.2450388316804,228.043120399182,142.177817455165,86.5548623487554,94.5628514641113,51.7405211861006
2016-12-20,FALSE,8,1.5,7,10,Tuesday,FALSE,82.2737744983917,230.544660181159,195.208051721907,62.3552365841189,61.1485904856224,73.8610197567487
2016-12-21,FALSE,6,3.625,10,10,Wednesday,FALSE,107.055526767408,262.933974860887,190.449251582024,101.434261871418,63.6403905738695,47.2190696131545
2016-12-22,FALSE,7,5.25,8,61,Thursday,FALSE,102.318594196839,294.632086675127,230.090005850979,74.3581509870598,56.7151675847979,54.3229595577533
2016-12-23,FALSE,7,6.375,9,10,Friday,TRUE,189.733379813939,320.332320272135,187.041433421959,100.734575177249,84.3598588704714,133.499200389925
2016-12-24,FALSE,6,6.125,14,95,Saturday,TRUE,182.243850046631,435.412836448077,223.415195457351,77.6179363690156,95.06649534546,39.5775381438053
2016-12-25,NA,7,9.375,16,61,Sunday,TRUE,,,,,,
2016-12-26,NA,4,6.875,25,22,Monday,TRUE,,,,,,
2016-12-27,FALSE,6,8.25,21,NA,Tuesday,TRUE,132.534941139693,353.797791827776,264.133101710094,127.178228446889,47.0674315395429,48.8907184408876
2016-12-28,FALSE,4,7.125,12,0,Wednesday,TRUE,92.6053954826362,369.891376672855,250.057179010162,137.541974900339,61.4077235816262,
2016-12-29,FALSE,3,3.75,11,10,Thursday,TRUE,281.809035845441,412.345692402398,229.50561195356,128.192786610977,42.6612128486371,25.9982201360405
2016-12-30,FALSE,4,1.75,10,10,Friday,TRUE,130.743678525635,488.254599774454,414.932011356758,131.355693828947,49.5316296726807,
2016-12-31,FALSE,7,4.875,13,28,Saturday,TRUE,288.843105743746,569.614587079687,1705.14420496386,158.239302804042,50.7706476580069,
2017-01-01,NA,8,5.5,12,61,Sunday,TRUE,,,,,,
2017-01-02,FALSE,3,1.625,8,0,Monday,TRUE,127.942753867048,363.785766586536,274.034203659944,93.0351063272558,76.172894548647,
2017-01-03,FALSE,7,6,16,61,Tuesday,TRUE,89.4483348556559,309.961108123739,245.081683850067,80.7863564731785,59.602476507477,
2017-01-04,FALSE,4,4,19,20,Wednesday,TRUE,119.050990891285,299.025295009328,281.903440110745,78.2861734025078,92.77818043027,
2017-01-05,FALSE,4,-2.875,15,0,Thursday,TRUE,115.680238055479,336.671269192301,324.891360318795,106.740128482748,85.8475651563441,
2017-01-06,FALSE,1,-4.25,6,NA,Friday,TRUE,101.303945374724,275.932996044414,328.627657201091,65.3687307096755,72.5514428845978,
2017-01-07,FALSE,8,-0.5,11,71,Saturday,FALSE,71.69205028378,270.247354621077,266.498427552309,75.5002630311797,73.3540061918454,
2017-01-08,FALSE,8,2.25,4,10,Sunday,FALSE,54.8212865043727,352.056991405427,205.527279466295,131.287627179758,204.632350244358,
2017-01-09,FALSE,8,2.5,6,20,Monday,FALSE,116.228031726541,238.253386603281,169.571265441278,73.1420980887895,57.1273534719678,
2017-01-10,FALSE,7,2.625,9,10,Tuesday,FALSE,114.536612160932,204.467443051391,203.078663452626,70.6114048326199,97.3146919058678,
2017-01-11,FALSE,7,4.625,15,61,Wednesday,FALSE,49.4763974006414,174.999832388788,191.103238450091,62.0305965135655,48.3637668861658,
2017-01-12,FALSE,4,4.5,16,61,Thursday,FALSE,73.7827205206854,209.351176619157,172.807199887607,85.5837742718517,61.4829250849197,
2017-01-13,FALSE,3,3.125,7,61,Friday,FALSE,114.532728222355,226.484139777162,250.100370325241,79.7615363372838,44.2604372068594,
2017-01-14,FALSE,2,1.75,10,61,Saturday,FALSE,128.56240804852,264.018180316324,281.035649119377,92.8889849290192,114.52388735264,
2017-01-15,FALSE,5,1.375,10,71,Sunday,FALSE,57.5415780818905,370.953894851707,324.290621664852,128.991720245868,230.136726609361,
2017-01-16,FALSE,0,0.25,9,0,Monday,FALSE,88.9021282031328,221.861834510936,209.248418962616,88.4798588855233,72.5723272399196,
2017-01-17,FALSE,7,0.5,4,10,Tuesday,FALSE,82.1819950215278,237.865415972532,179.153676006878,77.108394146931,37.2233303255336,
2017-01-18,FALSE,7,125,8,20,Wednesday,FALSE,88.8649502286419,229.183246697448,237.62827116827,71.9438809937912,88.740900134927,
2017-01-19,FALSE,8,1.5,8,61,Thursday,FALSE,119.723025026725,217.31433192757,203.847604046575,80.7312120582498,63.8146856927061,
2017-01-20,FALSE,8,3.625,5,21,Friday,FALSE,87.1766818830841,246.618836422496,194.750787927686,75.0514615596861,83.6270664379288,
2017-01-21,FALSE,7,5.75,5,10,Saturday,FALSE,107.032520387605,271.392050660175,228.950555168268,90.1864250970913,92.928810396671,
2017-01-22,FALSE,8,1.375,5,10,Sunday,FALSE,57.9895653139982,378.605208890515,274.515010154733,147.203478885503,121.141203339317,
2017-01-23,FALSE,7,1.125,8,10,Monday,FALSE,86.9879013792807,200.650869397269,227.684752239204,75.9711931108962,56.8576684618938,
2017-01-24,FALSE,7,1.875,8,45,Tuesday,FALSE,95.5104682174382,224.008464683995,232.618667163025,71.6836626592104,88.8836214390903,
2017-01-25,FALSE,7,-1.25,6,49,Wednesday,FALSE,64.9830364754336,215.33818679634,221.039472266449,63.1089282766633,67.8561608632943,
2017-01-26,FALSE,6,1,7,10,Thursday,FALSE,116.676851600561,248.421889120763,255.782068916167,57.7648589403956,83.4163243140965,
2017-01-27,FALSE,0,2.142857,7,5,Friday,FALSE,88.2521352952121,247.138197864919,234.634393133873,88.9693164758223,134.892150309327,
2017-01-28,FALSE,1,2.875,5,5,Saturday,FALSE,119.776887506826,313.682969192529,332.611346798779,109.069741792424,150.612189036317,
2017-01-29,FALSE,7,4.75,8,61,Sunday,FALSE,30.3865291347707,379.072962437235,221.019629284822,137.21086624229,182.721053036135,
2017-01-30,FALSE,7,2.625,13,61,Monday,FALSE,95.5900521407205,239.843727193044,236.006377891823,87.292602098661,58.6463743359007,
2017-01-31,FALSE,7,3.125,15,10,Tuesday,FALSE,92.8994636837401,221.330857530692,213.403139400616,97.6009704783781,91.3282754946385,
2017-02-01,FALSE,7,1.125,8,20,Wednesday,FALSE,66.5673255870155,239.504840288098,241.547252007214,58.2224524882749,71.90630540414,
2017-02-02,FALSE,7,1.75,6,61,Thursday,FALSE,89.9254398203578,222.76706749452,191.633105336455,54.3967685635611,71.8568347813858,
2017-02-03,FALSE,7,1.625,6,45,Friday,FALSE,78.3684128353329,212.92401534834,220.640999608196,83.3749446533499,77.2719087098648,
2017-02-04,FALSE,7,5.75,6,61,Saturday,FALSE,108.219789178826,276.252863559981,266.821574321585,97.3650366684813,156.145828217114,
2017-02-05,FALSE,8,2,10,61,Sunday,FALSE,57.4532745562637,374.084257351283,244.404283981917,126.842276780996,148.611259758825,
2017-02-06,FALSE,7,2.5,12,61,Monday,FALSE,132.177431806535,237.959555280101,220.574521924832,91.3622676641499,78.7402186288165,
2017-02-07,FALSE,7,0,12,77,Tuesday,FALSE,132.849204976505,266.645083093324,250.869064544005,89.252680922547,64.4310797984471,
2017-02-08,FALSE,8,-2,8,77,Wednesday,FALSE,117.004984635316,249.061981621222,233.337060178352,100.810504587999,62.108564002711,
2017-02-09,FALSE,8,-2.125,11,22,Thursday,FALSE,119.337453228786,250.490563349257,244.597694878654,107.639984783785,50.2485860858745,
2017-02-10,FALSE,7,-1.75,16,10,Friday,FALSE,121.144021086338,261.357365889667,291.991357923282,90.3208657475892,68.707358861519,
2017-02-11,FALSE,7,0,17,0,Saturday,FALSE,100.989205252472,370.184991912543,265.755181023214,107.677440690871,108.587748137268,
2017-02-12,FALSE,8,375,17,10,Sunday,FALSE,44.557352092852,416.379213088695,254.571688425132,132.993031450996,164.72696827433,
2017-02-13,FALSE,0,-0.25,10,10,Monday,FALSE,119.108720290684,253.451793499213,248.698683073908,78.6151404289983,66.9857019587524,
2017-02-14,FALSE,2,-0.75,8,49,Tuesday,FALSE,141.073519448693,255.75728975769,241.414722898101,74.0592957059607,116.314901445917,
2017-02-15,FALSE,0,5.875,4,5,Wednesday,FALSE,100.825877196342,278.538706748637,283.280374872234,98.7987630293648,85.8636816313846,
2017-02-16,FALSE,7,6.25,10,61,Thursday,FALSE,146.826941839259,309.868693401512,290.37633456587,88.6343385040749,76.3790125687554,
2017-02-17,FALSE,7,6,9,61,Friday,FALSE,151.638373911674,272.294876852516,279.376992517433,72.4603237114376,84.904925270326,
2017-02-18,FALSE,7,4.625,12,20,Saturday,FALSE,141.71660063089,428.420760681624,470.50884355386,110.173674444994,130.746487752412,
2017-02-19,FALSE,7,5.625,8,61,Sunday,FALSE,62.0097969516182,447.567200414903,314.345356595209,143.24278246555,161.686427026824,
2017-02-20,FALSE,7,8,16,61,Monday,FALSE,66.0328545899126,253.268174669793,172.609783679393,71.0356451081313,82.0547293877186,
2017-02-21,FALSE,6,7.625,18,NA,Tuesday,FALSE,109.49615849071,228.580529593722,216.340216270472,73.4145321399375,72.2593350833824,
2017-02-22,FALSE,6,7.375,20,61,Wednesday,FALSE,61.7410274782351,190.339694203761,193.68895968633,71.2165459705098,58.1723333446861,
2017-02-23,FALSE,7,4.375,22,63,Thursday,FALSE,83.2419409328517,211.823498155332,270.503133269846,64.732366279063,68.0279423384753,
2017-02-24,FALSE,1,4.125,15,21,Friday,FALSE,125.53740598929,239.782123705357,316.95394111832,99.2841701711762,80.4488608498589,
2017-02-25,FALSE,7,3.375,12,61,Saturday,FALSE,115.341612709924,312.627992129368,234.921803571215,114.169995993508,109.366704462816,
2017-02-26,FALSE,7,7.5,11,61,Sunday,FALSE,51.7803618656751,428.913586120998,285.771133555259,158.09736357214,219.070489867947,
2017-02-27,FALSE,8,10.75,11,NA,Monday,FALSE,122.569495991968,309.386402370393,225.788574192508,84.7166976739322,79.9282396414421,
2017-02-28,FALSE,6,6,15,21,Tuesday,FALSE,83.0765621031534,229.94140636776,217.112882821244,55.6773803478843,63.4128404969572,
2017-03-01,FALSE,6,5,14,63,Wednesday,FALSE,125.217450323725,249.680771523383,184.419259396229,81.196753748226,63.9917334574785,
2017-03-02,FALSE,3,6.5,16,21,Thursday,FALSE,129.890356481374,236.090084433661,208.162352876757,93.1703797209382,88.5170198704386,
2017-03-03,FALSE,2,8.375,10,0,Friday,FALSE,87.3180596980489,238.976721219758,233.433296191023,102.152065009225,117.704319583557,
2017-03-04,FALSE,6,9.125,5,5,Saturday,FALSE,98.7435434121811,294.842273268246,244.654903697285,106.326572981857,106.359853382428,
2017-03-05,FALSE,7,7.375,12,61,Sunday,FALSE,34.5835550634367,402.778273319068,237.230130489581,135.958950858257,140.485447246568,
2017-03-06,FALSE,8,3.75,17,0,Monday,FALSE,89.6750437494664,243.60177838846,237.36778410527,86.9960424642728,81.6378419412611,
2017-03-07,FALSE,7,1.75,7,20,Tuesday,FALSE,100.15087379542,220.995436239232,221.073127599374,83.4283849697076,67.1621281398369,
2017-03-08,FALSE,6,5.75,9,61,Wednesday,FALSE,94.9229502187465,229.762106992602,172.894375808564,82.5934194590142,66.6334195345118,
2017-03-09,FALSE,7,7.375,8,21,Thursday,FALSE,111.351351910469,270.975919358021,201.981974396535,71.3137895523492,60.757612565121,
2017-03-10,FALSE,4,8.75,16,0,Friday,FALSE,100.450621108239,269.069152280242,220.561031064227,85.9999360805292,81.8267970341715,
2017-03-11,FALSE,2,7.75,9,0,Saturday,FALSE,121.869883897373,275.941241422517,270.40812557297,108.418382637731,133.379795484216,
2017-03-12,FALSE,6,6.375,9,NA,Sunday,FALSE,95.7356255719552,491.90798485682,314.763402436625,124.789965526841,185.780111123125,
2017-03-13,FALSE,7,6.625,7,5,Monday,FALSE,120.053295378394,242.464512144723,172.62499140603,97.5939745535462,36.8342602340521,
2017-03-14,FALSE,6,10.5,13,0,Tuesday,FALSE,87.0000890332702,243.409665197197,231.454950724527,83.7407885397308,75.3949001762448,
2017-03-15,FALSE,0,9.25,16,5,Wednesday,FALSE,92.6236598779842,241.207717005148,228.879500278325,64.5780317895003,84.2638211334626,
2017-03-16,FALSE,5,11.75,9,NA,Thursday,FALSE,110.643982291844,227.081015697025,213.804929252107,71.8054617106975,61.6572117456336,
2017-03-17,FALSE,6,6.75,18,63,Friday,FALSE,112.504534119038,225.002939044633,190.177419969815,82.3548698176422,90.533610402315,
2017-03-18,FALSE,5,6.875,22,21,Saturday,FALSE,106.208725638613,287.843905619013,241.153245549975,102.87506239681,113.966410569379,
2017-03-19,FALSE,8,3.875,9,79,Sunday,FALSE,36.557110132907,381.163708694666,229.126982582804,109.641199449158,115.495208167488,
2017-03-20,FALSE,7,10.25,8,61,Monday,FALSE,97.3489147113908,225.438695753547,183.265133200934,73.0242608684537,51.316960690722,
2017-03-21,FALSE,5,8.75,20,21,Tuesday,FALSE,126.927370810771,234.577222381036,216.705423653414,92.1372741343699,100.759683299883,
2017-03-22,FALSE,0,10.75,11,0,Wednesday,FALSE,101.415037514976,239.754869003961,185.865995045763,101.654984780132,81.269583581414,
2017-03-23,FALSE,4,8.125,11,NA,Thursday,FALSE,100.177760988448,242.789527548901,199.236085328032,81.3953457468891,70.849572294015,
2017-03-24,FALSE,0,10.5,7,0,Friday,FALSE,128.368364908016,263.089113905418,228.995269827416,92.3970924998567,58.5851663089429,
2017-03-25,FALSE,3,9.875,12,0,Saturday,FALSE,97.8900868337535,332.663651438926,244.607027290376,142.808942965401,93.7758182509783,
2017-03-26,FALSE,3,9.375,7,0,Sunday,FALSE,85.2187867213704,439.134557811679,303.304688462581,147.749370577668,136.703246958164,
2017-03-27,FALSE,0,12.5,11,10,Monday,FALSE,162.660207279858,281.658152255303,178.202716912645,105.119114588585,67.4186879160606,
2017-03-28,FALSE,0,13.875,7,0,Tuesday,FALSE,107.613301109633,301.988407159166,249.305527280316,141.684536419139,69.5508750394699,
2017-03-29,FALSE,8,10,13,21,Wednesday,FALSE,141.002747009982,283.901062102534,193.830407363375,115.381551439348,80.1827950388481,
2017-03-30,FALSE,7,16,12,61,Thursday,FALSE,151.539022676893,258.352530429171,167.77991292989,115.063014487946,72.0581071717604,
2017-03-31,FALSE,0,19.75,7,NA,Friday,FALSE,195.105275573427,335.790960706967,180.482561633309,157.481998785748,82.5857123112681,
2017-04-01,FALSE,2,15.75,7,0,Saturday,FALSE,224.207429968001,400.922478349418,264.587214218339,211.755833640533,105.327884180599,
2017-04-02,FALSE,2,13.375,13,0,Sunday,FALSE,90.4108850533697,432.301825932669,219.222337561653,188.064263906535,158.564600534337,
2017-04-03,FALSE,2,10.375,8,NA,Monday,FALSE,187.854069053637,281.878141494214,235.099445841678,101.173868201099,48.8649330595976,
2017-04-04,FALSE,2,12.625,8,0,Tuesday,FALSE,167.875773750993,281.892523822351,219.879218705795,144.48225784655,103.705254020785,
2017-04-05,FALSE,5,9.875,18,21,Wednesday,FALSE,98.318686836073,250.769371674356,227.038400118995,94.3263408382335,64.3576534956172,
2017-04-06,FALSE,6,10,17,0,Thursday,FALSE,142.738966819238,254.338964495354,232.449965037292,118.869514113661,100.271587035808,
