Datum;Warengruppe;Umsatz;KielerWoche;Bewoelkung;Temperatur;Windgeschwindigkeit;Wettercode;Wochentag;FerienSH
2018-01-02;Kuchen;278.690545437323;FALSE;6;5.7;8;61;Tuesday;TRUE
2018-01-03;Brot;80.1711341155724;FALSE;7;6.475;11;61;Wednesday;TRUE
2018-01-03;Brötchen;296.950711829176;FALSE;7;6.475;11;61;Wednesday;TRUE
2018-01-03;Croissant;115.430895275144;FALSE;7;6.475;11;61;Wednesday;TRUE
2018-01-03;Konditorei;106.317961739392;FALSE;7;6.475;11;61;Wednesday;TRUE
2018-01-03;Kuchen;234.246543565331;FALSE;7;6.475;11;61;Wednesday;TRUE
2018-01-04;Brot;136.591619491075;FALSE;6;5.5125;7;61;Thursday;TRUE
2018-01-04;Brötchen;277.539447649125;FALSE;6;5.5125;7;61;Thursday;TRUE
2018-01-04;Croissant;102.512654812038;FALSE;6;5.5125;7;61;Thursday;TRUE
2018-01-04;Konditorei;101.399181602323;FALSE;6;5.5125;7;61;Thursday;TRUE
2018-01-04;Kuchen;231.043777731608;FALSE;6;5.5125;7;61;Thursday;TRUE
2018-01-05;Brot;91.934017601084;FALSE;8;4.325;10;61;Friday;TRUE
2018-01-05;Brötchen;221.493928766554;FALSE;8;4.325;10;61;Friday;TRUE
2018-01-05;Croissant;109.275993823143;FALSE;8;4.325;10;61;Friday;TRUE
2018-01-05;Konditorei;104.363824844901;FALSE;8;4.325;10;61;Friday;TRUE
2018-01-05;Kuchen;191.050544157891;FALSE;8;4.325;10;61;Friday;TRUE
2018-01-06;Brot;73.8495235935427;FALSE;7;3.1875;8;61;Saturday;TRUE
2018-01-06;Brötchen;306.612067500727;FALSE;7;3.1875;8;61;Saturday;TRUE
2018-01-06;Croissant;102.460375257105;FALSE;7;3.1875;8;61;Saturday;TRUE
2018-01-06;Konditorei;90.7575736757768;FALSE;7;3.1875;8;61;Saturday;TRUE
2018-01-06;Kuchen;264.145810508481;FALSE;7;3.1875;8;61;Saturday;TRUE
2018-01-07;Brot;87.9206063192333;FALSE;0;0.65;8;NA;Sunday;TRUE
2018-01-07;Brötchen;424.80333027284;FALSE;0;0.65;8;NA;Sunday;TRUE
2018-01-07;Croissant;144.442039442307;FALSE;0;0.65;8;NA;Sunday;TRUE
2018-01-07;Konditorei;140.028867884019;FALSE;0;0.65;8;NA;Sunday;TRUE
2018-01-07;Kuchen;316.353343557096;FALSE;0;0.65;8;NA;Sunday;TRUE
2018-01-08;Brot;118.339722290326;FALSE;1;0.9875;7;5;Monday;TRUE
2018-01-08;Brötchen;218.416290860879;FALSE;1;0.9875;7;5;Monday;TRUE
2018-01-08;Croissant;66.6929702875401;FALSE;1;0.9875;7;5;Monday;TRUE
2018-01-08;Konditorei;115.803557985459;FALSE;1;0.9875;7;5;Monday;TRUE
2018-01-08;Kuchen;270.748463547217;FALSE;1;0.9875;7;5;Monday;TRUE
2018-01-09;Brot;88.8949959430897;FALSE;4;3.1625;11;0;Tuesday;TRUE
2018-01-09;Brötchen;231.370506812209;FALSE;4;3.1625;11;0;Tuesday;TRUE
2018-01-09;Croissant;82.6143785726371;FALSE;4;3.1625;11;0;Tuesday;TRUE
2018-01-09;Konditorei;66.6386512377995;FALSE;4;3.1625;11;0;Tuesday;TRUE
2018-01-09;Kuchen;170.647299973653;FALSE;4;3.1625;11;0;Tuesday;TRUE
2018-01-10;Brot;92.1632213092253;FALSE;6;4.0125;6;21;Wednesday;TRUE
2018-01-10;Brötchen;213.493748618184;FALSE;6;4.0125;6;21;Wednesday;TRUE
2018-01-10;Croissant;72.3107709500424;FALSE;6;4.0125;6;21;Wednesday;TRUE
2018-01-10;Konditorei;55.6411164339088;FALSE;6;4.0125;6;21;Wednesday;TRUE
2018-01-10;Kuchen;192.264635692538;FALSE;6;4.0125;6;21;Wednesday;TRUE
2018-01-11;Brot;126.219974300486;FALSE;7;3.8375;10;61;Thursday;TRUE
2018-01-11;Brötchen;222.656660834864;FALSE;7;3.8375;10;61;Thursday;TRUE
2018-01-11;Croissant;75.9628544056125;FALSE;7;3.8375;10;61;Thursday;TRUE
2018-01-11;Konditorei;59.0034955815228;FALSE;7;3.8375;10;61;Thursday;TRUE
2018-01-11;Kuchen;170.354115774724;FALSE;7;3.8375;10;61;Thursday;TRUE
2018-01-12;Brot;116.261966635988;FALSE;7;2.275;10;10;Friday;TRUE
2018-01-12;Brötchen;213.653541569415;FALSE;7;2.275;10;10;Friday;TRUE
2018-01-12;Croissant;75.5325871625342;FALSE;7;2.275;10;10;Friday;TRUE
2018-01-12;Konditorei;92.456896212952;FALSE;7;2.275;10;10;Friday;TRUE
2018-01-12;Kuchen;211.608032733142;FALSE;7;2.275;10;10;Friday;TRUE
2018-01-13;Brot;109.622594764107;FALSE;8;1.275;8;10;Saturday;TRUE
2018-01-13;Brötchen;326.134796825133;FALSE;8;1.275;8;10;Saturday;TRUE
2018-01-13;Croissant;102.912437094458;FALSE;8;1.275;8;10;Saturday;TRUE
2018-01-13;Konditorei;93.167767994205;FALSE;8;1.275;8;10;Saturday;TRUE
2018-01-13;Kuchen;256.585594385779;FALSE;8;1.275;8;10;Saturday;TRUE
2018-01-14;Brot;49.0005592318035;FALSE;1;325;8;5;Sunday;TRUE
2018-01-14;Brötchen;396.378979718406;FALSE;1;325;8;5;Sunday;TRUE
2018-01-14;Croissant;151.968858897758;FALSE;1;325;8;5;Sunday;TRUE
2018-01-14;Konditorei;147.761602469622;FALSE;1;325;8;5;Sunday;TRUE
2018-01-14;Kuchen;326.994080961684;FALSE;1;325;8;5;Sunday;TRUE
2018-01-15;Brot;108.800629287407;FALSE;7;1.5625;12;61;Monday;TRUE
2018-01-15;Brötchen;242.921864094771;FALSE;7;1.5625;12;61;Monday;TRUE
2018-01-15;Croissant;85.9256443890805;FALSE;7;1.5625;12;61;Monday;TRUE
2018-01-15;Konditorei;61.329948854006;FALSE;7;1.5625;12;61;Monday;TRUE
2018-01-15;Kuchen;214.087728077301;FALSE;7;1.5625;12;61;Monday;TRUE
2018-01-16;Brot;116.40783148052;FALSE;7;3.3625;9;61;Tuesday;TRUE
2018-01-16;Brötchen;225.76404335699;FALSE;7;3.3625;9;61;Tuesday;TRUE
2018-01-16;Croissant;56.3093100492538;FALSE;7;3.3625;9;61;Tuesday;TRUE
2018-01-16;Konditorei;69.695099163498;FALSE;7;3.3625;9;61;Tuesday;TRUE
2018-01-16;Kuchen;177.197009401223;FALSE;7;3.3625;9;61;Tuesday;TRUE
2018-01-17;Brot;99.9287661378494;FALSE;6;1.8125;10;61;Wednesday;TRUE
2018-01-17;Brötchen;214.400310493609;FALSE;6;1.8125;10;61;Wednesday;TRUE
2018-01-17;Croissant;77.1881203768712;FALSE;6;1.8125;10;61;Wednesday;TRUE
2018-01-17;Konditorei;74.4437882733403;FALSE;6;1.8125;10;61;Wednesday;TRUE
2018-01-17;Kuchen;199.780437868024;FALSE;6;1.8125;10;61;Wednesday;TRUE
2018-01-18;Brot;111.788522418724;FALSE;7;1.1625;17;73;Thursday;TRUE
2018-01-18;Brötchen;227.279978766986;FALSE;7;1.1625;17;73;Thursday;TRUE
2018-01-18;Croissant;72.2532702611568;FALSE;7;1.1625;17;73;Thursday;TRUE
2018-01-18;Konditorei;72.0964859731471;FALSE;7;1.1625;17;73;Thursday;TRUE
2018-01-18;Kuchen;221.520213856511;FALSE;7;1.1625;17;73;Thursday;TRUE
2018-01-19;Brot;121.028250919463;FALSE;6;1.975;10;73;Friday;TRUE
2018-01-19;Brötchen;233.268218984193;FALSE;6;1.975;10;73;Friday;TRUE
2018-01-19;Croissant;79.4912684505094;FALSE;6;1.975;10;73;Friday;TRUE
2018-01-19;Konditorei;67.6096124702958;FALSE;6;1.975;10;73;Friday;TRUE
2018-01-19;Kuchen;227.629762665163;FALSE;6;1.975;10;73;Friday;TRUE
2018-01-20;Brot;115.690881472167;FALSE;8;1.75;7;61;Saturday;TRUE
2018-01-20;Brötchen;295.006942427965;FALSE;8;1.75;7;61;Saturday;TRUE
2018-01-20;Croissant;86.0376499500436;FALSE;8;1.75;7;61;Saturday;TRUE
2018-01-20;Konditorei;98.9309178851427;FALSE;8;1.75;7;61;Saturday;TRUE
2018-01-20;Kuchen;295.611586876073;FALSE;8;1.75;7;61;Saturday;TRUE
2018-01-21;Brot;86.9824385331888;FALSE;6;-0.6125;3;49;Sunday;TRUE
2018-01-21;Brötchen;398.585448365232;FALSE;6;-0.6125;3;49;Sunday;TRUE
2018-01-21;Croissant;187.190402965026;FALSE;6;-0.6125;3;49;Sunday;TRUE
2018-01-21;Konditorei;171.52657521436;FALSE;6;-0.6125;3;49;Sunday;TRUE
2018-01-21;Kuchen;288.064172457206;FALSE;6;-0.6125;3;49;Sunday;TRUE
2018-01-22;Brot;137.932331634568;FALSE;7;675;7;77;Monday;TRUE
2018-01-22;Brötchen;194.083018345383;FALSE;7;675;7;77;Monday;TRUE
2018-01-22;Croissant;106.618252948229;FALSE;7;675;7;77;Monday;TRUE
2018-01-22;Konditorei;72.9964101881541;FALSE;7;675;7;77;Monday;TRUE
2018-01-22;Kuchen;205.21919174015;FALSE;7;675;7;77;Monday;TRUE
2018-01-23;Brot;101.743983330679;FALSE;7;4.6625;7;61;Tuesday;TRUE
2018-01-23;Brötchen;208.443667129935;FALSE;7;4.6625;7;61;Tuesday;TRUE
2018-01-23;Croissant;81.7299549683164;FALSE;7;4.6625;7;61;Tuesday;TRUE
2018-01-23;Konditorei;95.8855786531597;FALSE;7;4.6625;7;61;Tuesday;TRUE
2018-01-23;Kuchen;192.567272871935;FALSE;7;4.6625;7;61;Tuesday;TRUE
2018-01-24;Brot;115.464753338403;FALSE;8;11.6;14;61;Wednesday;TRUE
2018-01-24;Brötchen;203.385782144794;FALSE;8;11.6;14;61;Wednesday;TRUE
2018-01-24;Croissant;98.3309422420537;FALSE;8;11.6;14;61;Wednesday;TRUE
2018-01-24;Konditorei;62.9949858594412;FALSE;8;11.6;14;61;Wednesday;TRUE
2018-01-24;Kuchen;191.599397751055;FALSE;8;11.6;14;61;Wednesday;TRUE
2018-01-25;Brot;103.267103773044;FALSE;7;7.95;9;21;Thursday;TRUE
2018-01-25;Brötchen;232.391630766844;FALSE;7;7.95;9;21;Thursday;TRUE
2018-01-25;Croissant;81.1911029399639;FALSE;7;7.95;9;21;Thursday;TRUE
2018-01-25;Konditorei;76.0722903455264;FALSE;7;7.95;9;21;Thursday;TRUE
2018-01-25;Kuchen;189.908855738294;FALSE;7;7.95;9;21;Thursday;TRUE
2018-01-26;Brot;98.0556839467947;FALSE;6;5.9625;5;45;Friday;TRUE
2018-01-26;Brötchen;274.633939189323;FALSE;6;5.9625;5;45;Friday;TRUE
2018-01-26;Croissant;79.48711893513;FALSE;6;5.9625;5;45;Friday;TRUE
2018-01-26;Konditorei;71.1908344949541;FALSE;6;5.9625;5;45;Friday;TRUE
2018-01-26;Kuchen;241.003825744459;FALSE;6;5.9625;5;45;Friday;TRUE
2018-01-27;Brot;130.945038639959;FALSE;8;5.6375;9;10;Saturday;TRUE
2018-01-27;Brötchen;245.309038638068;FALSE;8;5.6375;9;10;Saturday;TRUE
2018-01-27;Croissant;104.368162476671;FALSE;8;5.6375;9;10;Saturday;TRUE
2018-01-27;Konditorei;118.531330062167;FALSE;8;5.6375;9;10;Saturday;TRUE
2018-01-27;Kuchen;238.508599445852;FALSE;8;5.6375;9;10;Saturday;TRUE
2018-01-28;Brot;83.0180376295478;FALSE;6;7.6625;16;61;Sunday;TRUE
2018-01-28;Brötchen;386.418720172624;FALSE;6;7.6625;16;61;Sunday;TRUE
2018-01-28;Croissant;179.257190765101;FALSE;6;7.6625;16;61;Sunday;TRUE
2018-01-28;Konditorei;186.614734681636;FALSE;6;7.6625;16;61;Sunday;TRUE
2018-01-28;Kuchen;343.016602652484;FALSE;6;7.6625;16;61;Sunday;TRUE
2018-01-29;Brot;109.744299217296;FALSE;7;7.55;21;63;Monday;TRUE
2018-01-29;Brötchen;194.790295410509;FALSE;7;7.55;21;63;Monday;TRUE
2018-01-29;Croissant;82.9125750766826;FALSE;7;7.55;21;63;Monday;TRUE
2018-01-29;Konditorei;53.8875937065372;FALSE;7;7.55;21;63;Monday;TRUE
2018-01-29;Kuchen;193.549213544791;FALSE;7;7.55;21;63;Monday;TRUE
2018-01-30;Brot;117.052646589407;FALSE;4;5.7375;15;10;Tuesday;TRUE
2018-01-30;Brötchen;238.543843794119;FALSE;4;5.7375;15;10;Tuesday;TRUE
2018-01-30;Croissant;99.0350024655034;FALSE;4;5.7375;15;10;Tuesday;TRUE
2018-01-30;Konditorei;83.2550647415232;FALSE;4;5.7375;15;10;Tuesday;TRUE
2018-01-30;Kuchen;209.702544523933;FALSE;4;5.7375;15;10;Tuesday;TRUE
2018-01-31;Brot;105.812423397334;FALSE;7;6.3;15;61;Wednesday;TRUE
2018-01-31;Brötchen;208.506252620249;FALSE;7;6.3;15;61;Wednesday;TRUE
2018-01-31;Croissant;79.2163042576594;FALSE;7;6.3;15;61;Wednesday;TRUE
2018-01-31;Konditorei;56.4391103574792;FALSE;7;6.3;15;61;Wednesday;TRUE
2018-01-31;Kuchen;215.663462355236;FALSE;7;6.3;15;61;Wednesday;TRUE
2018-02-01;Brot;96.7664796057527;FALSE;7;3.5125;11;61;Thursday;TRUE
2018-02-01;Brötchen;226.66154114477;FALSE;7;3.5125;11;61;Thursday;TRUE
2018-02-01;Croissant;92.8478148910384;FALSE;7;3.5125;11;61;Thursday;TRUE
2018-02-01;Konditorei;75.058564397273;FALSE;7;3.5125;11;61;Thursday;TRUE
2018-02-01;Kuchen;229.803294936102;FALSE;7;3.5125;11;61;Thursday;TRUE
2018-02-02;Brot;95.6737620611135;FALSE;7;3.45;6;61;Friday;TRUE
2018-02-02;Brötchen;232.958252736332;FALSE;7;3.45;6;61;Friday;TRUE
2018-02-02;Croissant;103.70762060485;FALSE;7;3.45;6;61;Friday;TRUE
2018-02-02;Konditorei;102.495517469135;FALSE;7;3.45;6;61;Friday;TRUE
2018-02-02;Kuchen;228.591244327193;FALSE;7;3.45;6;61;Friday;TRUE
2018-02-03;Brot;105.609185632305;FALSE;7;-1.1625;8;71;Saturday;TRUE
2018-02-03;Brötchen;272.959507008903;FALSE;7;-1.1625;8;71;Saturday;TRUE
2018-02-03;Croissant;114.506750856677;FALSE;7;-1.1625;8;71;Saturday;TRUE
2018-02-03;Konditorei;88.9079876540388;FALSE;7;-1.1625;8;71;Saturday;TRUE
2018-02-03;Kuchen;277.395112937839;FALSE;7;-1.1625;8;71;Saturday;TRUE
2018-02-04;Brot;53.0138004326992;FALSE;7;825;18;73;Sunday;TRUE
2018-02-04;Brötchen;379.119369610782;FALSE;7;825;18;73;Sunday;TRUE
2018-02-04;Croissant;148.452873371219;FALSE;7;825;18;73;Sunday;TRUE
2018-02-04;Konditorei;100.246292103139;FALSE;7;825;18;73;Sunday;TRUE
2018-02-04;Kuchen;328.403879136331;FALSE;7;825;18;73;Sunday;TRUE
2018-02-05;Brot;141.343449024634;FALSE;7;-0.2375;10;22;Monday;TRUE
2018-02-05;Brötchen;218.639747671784;FALSE;7;-0.2375;10;22;Monday;TRUE
2018-02-05;Croissant;112.122544509562;FALSE;7;-0.2375;10;22;Monday;TRUE
2018-02-05;Konditorei;99.9899199000874;FALSE;7;-0.2375;10;22;Monday;TRUE
2018-02-05;Kuchen;235.745691044597;FALSE;7;-0.2375;10;22;Monday;TRUE
2018-02-06;Brot;119.719757906946;FALSE;1;-0.8625;5;10;Tuesday;TRUE
2018-02-06;Brötchen;222.355875893781;FALSE;1;-0.8625;5;10;Tuesday;TRUE
2018-02-06;Croissant;81.2263029149462;FALSE;1;-0.8625;5;10;Tuesday;TRUE
2018-02-06;Konditorei;108.184958277869;FALSE;1;-0.8625;5;10;Tuesday;TRUE
2018-02-06;Kuchen;298.01563750602;FALSE;1;-0.8625;5;10;Tuesday;TRUE
2018-02-07;Brot;101.419539257411;FALSE;0;-1.285714;4;5;Wednesday;TRUE
2018-02-07;Brötchen;195.513731095511;FALSE;0;-1.285714;4;5;Wednesday;TRUE
2018-02-07;Croissant;108.269493600282;FALSE;0;-1.285714;4;5;Wednesday;TRUE
2018-02-07;Konditorei;79.4011405411019;FALSE;0;-1.285714;4;5;Wednesday;TRUE
2018-02-07;Kuchen;243.449268125649;FALSE;0;-1.285714;4;5;Wednesday;TRUE
2018-02-08;Brot;158.153466871707;FALSE;0;-0.0125;6;5;Thursday;TRUE
2018-02-08;Brötchen;224.256605995286;FALSE;0;-0.0125;6;5;Thursday;TRUE
2018-02-08;Croissant;110.141051764801;FALSE;0;-0.0125;6;5;Thursday;TRUE
2018-02-08;Konditorei;59.6553309472624;FALSE;0;-0.0125;6;5;Thursday;TRUE
2018-02-08;Kuchen;362.43049278636;FALSE;0;-0.0125;6;5;Thursday;TRUE
2018-02-09;Brot;136.987868117875;FALSE;1;-0.2625;7;10;Friday;TRUE
2018-02-09;Brötchen;233.517644291772;FALSE;1;-0.2625;7;10;Friday;TRUE
2018-02-09;Croissant;101.251865575012;FALSE;1;-0.2625;7;10;Friday;TRUE
2018-02-09;Konditorei;97.5601431448597;FALSE;1;-0.2625;7;10;Friday;TRUE
2018-02-09;Kuchen;286.323938385119;FALSE;1;-0.2625;7;10;Friday;TRUE
2018-02-10;Brot;162.657002276986;FALSE;1;0.5625;4;10;Saturday;TRUE
2018-02-10;Brötchen;309.580554540049;FALSE;1;0.5625;4;10;Saturday;TRUE
2018-02-10;Croissant;130.957351030206;FALSE;1;0.5625;4;10;Saturday;TRUE
2018-02-10;Konditorei;104.057349405705;FALSE;1;0.5625;4;10;Saturday;TRUE
2018-02-10;Kuchen;366.553491234417;FALSE;1;0.5625;4;10;Saturday;TRUE
2018-02-11;Brot;50.4265035269595;FALSE;7;2.3375;11;75;Sunday;TRUE
2018-02-11;Brötchen;400.799606908102;FALSE;7;2.3375;11;75;Sunday;TRUE
2018-02-11;Croissant;154.482016342371;FALSE;7;2.3375;11;75;Sunday;TRUE
2018-02-11;Konditorei;103.819891514456;FALSE;7;2.3375;11;75;Sunday;TRUE
2018-02-11;Kuchen;313.299044044869;FALSE;7;2.3375;11;75;Sunday;TRUE
2018-02-12;Brot;116.368403565942;FALSE;5;1.825;15;75;Monday;TRUE
2018-02-12;Brötchen;236.63099012853;FALSE;5;1.825;15;75;Monday;TRUE
2018-02-12;Croissant;82.1518936627926;FALSE;5;1.825;15;75;Monday;TRUE
2018-02-12;Konditorei;84.7804811697854;FALSE;5;1.825;15;75;Monday;TRUE
2018-02-12;Kuchen;229.223490027313;FALSE;5;1.825;15;75;Monday;TRUE
2018-02-13;Brot;130.234212553533;FALSE;0;2.6875;7;10;Tuesday;TRUE
2018-02-13;Brötchen;221.417070547716;FALSE;0;2.6875;7;10;Tuesday;TRUE
2018-02-13;Croissant;111.74731105753;FALSE;0;2.6875;7;10;Tuesday;TRUE
2018-02-13;Konditorei;93.8237303340429;FALSE;0;2.6875;7;10;Tuesday;TRUE
2018-02-13;Kuchen;263.057172107793;FALSE;0;2.6875;7;10;Tuesday;TRUE
2018-02-14;Brot;84.2120188970009;FALSE;0;2.95;8;5;Wednesday;TRUE
2018-02-14;Brötchen;236.207365383159;FALSE;0;2.95;8;5;Wednesday;TRUE
2018-02-14;Croissant;106.396868857362;FALSE;0;2.95;8;5;Wednesday;TRUE
2018-02-14;Konditorei;107.610191946433;FALSE;0;2.95;8;5;Wednesday;TRUE
2018-02-14;Kuchen;321.82458011699;FALSE;0;2.95;8;5;Wednesday;TRUE
2018-02-15;Brot;97.2457937573187;FALSE;7;675;11;73;Thursday;TRUE
2018-02-15;Brötchen;194.914170317496;FALSE;7;675;11;73;Thursday;TRUE
2018-02-15;Croissant;104.357564465154;FALSE;7;675;11;73;Thursday;TRUE
2018-02-15;Konditorei;67.9661089598606;FALSE;7;675;11;73;Thursday;TRUE
2018-02-15;Kuchen;209.675823535376;FALSE;7;675;11;73;Thursday;TRUE
2018-02-16;Brot;163.353586518488;FALSE;5;4.8625;12;21;Friday;TRUE
2018-02-16;Brötchen;199.111471039176;FALSE;5;4.8625;12;21;Friday;TRUE
2018-02-16;Croissant;102.772794635868;FALSE;5;4.8625;12;21;Friday;TRUE
2018-02-16;Konditorei;76.6521473610704;FALSE;5;4.8625;12;21;Friday;TRUE
2018-02-16;Kuchen;367.998558366511;FALSE;5;4.8625;12;21;Friday;TRUE
2018-02-17;Brot;148.514760113872;FALSE;8;4.125;5;10;Saturday;TRUE
2018-02-17;Brötchen;305.791499066061;FALSE;8;4.125;5;10;Saturday;TRUE
2018-02-17;Croissant;115.932073516846;FALSE;8;4.125;5;10;Saturday;TRUE
2018-02-17;Konditorei;107.126311727187;FALSE;8;4.125;5;10;Saturday;TRUE
2018-02-17;Kuchen;255.288264842689;FALSE;8;4.125;5;10;Saturday;TRUE
2018-02-18;Brot;43.1372026328517;FALSE;5;4.375;8;0;Sunday;TRUE
2018-02-18;Brötchen;383.210370812999;FALSE;5;4.375;8;0;Sunday;TRUE
2018-02-18;Croissant;164.32793564738;FALSE;5;4.375;8;0;Sunday;TRUE
2018-02-18;Konditorei;138.769690509263;FALSE;5;4.375;8;0;Sunday;TRUE
2018-02-18;Kuchen;425.191342965134;FALSE;5;4.375;8;0;Sunday;TRUE
2018-02-19;Brot;121.942230728321;FALSE;5;4.9125;4;5;Monday;TRUE
2018-02-19;Brötchen;229.725366172571;FALSE;5;4.9125;4;5;Monday;TRUE
2018-02-19;Croissant;93.9649515287712;FALSE;5;4.9125;4;5;Monday;TRUE
2018-02-19;Konditorei;94.9554744734998;FALSE;5;4.9125;4;5;Monday;TRUE
2018-02-19;Kuchen;304.597844032955;FALSE;5;4.9125;4;5;Monday;TRUE
2018-02-20;Brot;89.5867418102959;FALSE;1;3.375;11;10;Tuesday;TRUE
2018-02-20;Brötchen;211.28547578127;FALSE;1;3.375;11;10;Tuesday;TRUE
2018-02-20;Croissant;120.468678363742;FALSE;1;3.375;11;10;Tuesday;TRUE
2018-02-20;Konditorei;97.9060256716053;FALSE;1;3.375;11;10;Tuesday;TRUE
2018-02-20;Kuchen;178.062448908214;FALSE;1;3.375;11;10;Tuesday;TRUE
2018-02-21;Brot;116.006081856932;FALSE;6;2.175;7;22;Wednesday;TRUE
2018-02-21;Brötchen;228.861055318971;FALSE;6;2.175;7;22;Wednesday;TRUE
2018-02-21;Croissant;101.209732738436;FALSE;6;2.175;7;22;Wednesday;TRUE
2018-02-21;Konditorei;55.5026714053454;FALSE;6;2.175;7;22;Wednesday;TRUE
2018-02-21;Kuchen;193.221411885626;FALSE;6;2.175;7;22;Wednesday;TRUE
2018-02-22;Brot;124.909775681547;FALSE;7;1.1125;7;20;Thursday;TRUE
2018-02-22;Brötchen;258.022863521095;FALSE;7;1.1125;7;20;Thursday;TRUE
2018-02-22;Croissant;75.8400483968089;FALSE;7;1.1125;7;20;Thursday;TRUE
2018-02-22;Konditorei;65.9773693766395;FALSE;7;1.1125;7;20;Thursday;TRUE
2018-02-22;Kuchen;193.023042021481;FALSE;7;1.1125;7;20;Thursday;TRUE
2018-02-23;Brot;91.3084600530353;FALSE;1;0.4375;12;5;Friday;TRUE
2018-02-23;Brötchen;239.298560995411;FALSE;1;0.4375;12;5;Friday;TRUE
2018-02-23;Croissant;100.964773001419;FALSE;1;0.4375;12;5;Friday;TRUE
2018-02-23;Konditorei;89.8807140649128;FALSE;1;0.4375;12;5;Friday;TRUE
2018-02-23;Kuchen;231.223708996684;FALSE;1;0.4375;12;5;Friday;TRUE
2018-02-24;Brot;131.85933719787;FALSE;6;125;15;71;Saturday;TRUE
2018-02-24;Brötchen;301.846824531828;FALSE;6;125;15;71;Saturday;TRUE
2018-02-24;Croissant;129.618921959432;FALSE;6;125;15;71;Saturday;TRUE
2018-02-24;Konditorei;83.4673946588364;FALSE;6;125;15;71;Saturday;TRUE
2018-02-24;Kuchen;271.400923554803;FALSE;6;125;15;71;Saturday;TRUE
2018-02-25;Brot;60.2910060331361;FALSE;7;-2.9625;14;71;Sunday;TRUE
2018-02-25;Brötchen;390.819528207244;FALSE;7;-2.9625;14;71;Sunday;TRUE
2018-02-25;Croissant;174.509606028217;FALSE;7;-2.9625;14;71;Sunday;TRUE
2018-02-25;Konditorei;101.878885897188;FALSE;7;-2.9625;14;71;Sunday;TRUE
2018-02-25;Kuchen;249.543387611877;FALSE;7;-2.9625;14;71;Sunday;TRUE
2018-02-26;Brot;86.3075633753733;FALSE;5;-1.5375;18;NA;Monday;TRUE
2018-02-26;Brötchen;228.550422356372;FALSE;5;-1.5375;18;NA;Monday;TRUE
2018-02-26;Croissant;62.7194880720277;FALSE;5;-1.5375;18;NA;Monday;TRUE
2018-02-26;Konditorei;64.9506430795257;FALSE;5;-1.5375;18;NA;Monday;TRUE
2018-02-26;Kuchen;211.624988296545;FALSE;5;-1.5375;18;NA;Monday;TRUE
2018-02-27;Brot;66.9903015912322;FALSE;6;-3.425;16;71;Tuesday;TRUE
2018-02-27;Brötchen;219.872037080239;FALSE;6;-3.425;16;71;Tuesday;TRUE
2018-02-27;Croissant;80.0520282741354;FALSE;6;-3.425;16;71;Tuesday;TRUE
2018-02-27;Konditorei;81.5433307466433;FALSE;6;-3.425;16;71;Tuesday;TRUE
2018-02-27;Kuchen;177.990111725936;FALSE;6;-3.425;16;71;Tuesday;TRUE
2018-02-28;Brot;98.7664662416456;FALSE;5;-6.1375;16;5;Wednesday;TRUE
2018-02-28;Brötchen;214.975245263105;FALSE;5;-6.1375;16;5;Wednesday;TRUE
2018-02-28;Croissant;87.4021453051197;FALSE;5;-6.1375;16;5;Wednesday;TRUE
2018-02-28;Konditorei;98.3905462011422;FALSE;5;-6.1375;16;5;Wednesday;TRUE
2018-02-28;Kuchen;229.431198331546;FALSE;5;-6.1375;16;5;Wednesday;TRUE
2018-03-01;Brot;121.672068570646;FALSE;6;-3.95;18;71;Thursday;TRUE
2018-03-01;Brötchen;202.35366431969;FALSE;6;-3.95;18;71;Thursday;TRUE
2018-03-01;Croissant;97.7527293828083;FALSE;6;-3.95;18;71;Thursday;TRUE
2018-03-01;Konditorei;55.4335274645784;FALSE;6;-3.95;18;71;Thursday;TRUE
2018-03-01;Kuchen;249.942030668498;FALSE;6;-3.95;18;71;Thursday;TRUE
2018-03-02;Brot;101.712081140049;FALSE;6;-4.9625;15;71;Friday;TRUE
2018-03-02;Brötchen;216.142251827797;FALSE;6;-4.9625;15;71;Friday;TRUE
2018-03-02;Croissant;105.959362504739;FALSE;6;-4.9625;15;71;Friday;TRUE
2018-03-02;Konditorei;84.8214422806651;FALSE;6;-4.9625;15;71;Friday;TRUE
2018-03-02;Kuchen;235.813107885023;FALSE;6;-4.9625;15;71;Friday;TRUE
2018-03-03;Brot;98.2415892822967;FALSE;0;-3.4375;13;5;Saturday;TRUE
2018-03-03;Brötchen;297.521583609939;FALSE;0;-3.4375;13;5;Saturday;TRUE
2018-03-03;Croissant;117.066174787235;FALSE;0;-3.4375;13;5;Saturday;TRUE
2018-03-03;Konditorei;117.391966771156;FALSE;0;-3.4375;13;5;Saturday;TRUE
2018-03-03;Kuchen;263.877067275459;FALSE;0;-3.4375;13;5;Saturday;TRUE
2018-03-04;Brot;71.4481254842192;FALSE;5;-2.3125;10;77;Sunday;TRUE
2018-03-04;Brötchen;355.48499377795;FALSE;5;-2.3125;10;77;Sunday;TRUE
2018-03-04;Croissant;152.846041550908;FALSE;5;-2.3125;10;77;Sunday;TRUE
2018-03-04;Konditorei;96.6996987260264;FALSE;5;-2.3125;10;77;Sunday;TRUE
2018-03-04;Kuchen;286.911673800713;FALSE;5;-2.3125;10;77;Sunday;TRUE
